case,problem,cores,variant,call,name,new_strategy,status,makespan,added_copy,evaluation_seconds,peak_rss,generation_seconds,accepted,record_path
case_048,2,5,baseline,6,op_release_priority_w100,False,success,126327,1138610,0.4203541960014263,135274496,0.007089339997037314,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_048/p2_n5/baseline/evaluations/attempts/20260925T210425-75c808347d764d4aad97f0c9314823ab/record.json
case_048,2,5,baseline,7,op_seeded_priority_w100,False,success,125857,1052886,0.47063414499280043,135274496,0.005934027998591773,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_048/p2_n5/baseline/evaluations/attempts/20260925T210426-28210bdfd66d48809443c1e3159ca97d/record.json
case_048,2,5,baseline,8,op_critical_path_w025,False,success,105148,1162616,0.47110664698993787,135274496,0.0066898240183945745,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_048/p2_n5/baseline/evaluations/attempts/20260925T210426-06cb0ecc96404b1397bd3caee966c658/record.json
case_048,2,5,v2,1,wcc_start0_simple_a1_per_core_lpt_mv,False,success,222220,0,0.37079941999400035,130093056,0.010176741008763202,True,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_048/p2_n5/v2/evaluations/attempts/20260925T210426-d1edb258d31e43da91cc297d046ee98c/record.json
case_048,2,5,v2,2,v2_p2_branch_s2_residency,True,success,155265,1037198,0.422491245000856,130093056,0.05320158899121452,True,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_048/p2_n5/v2/evaluations/attempts/20260925T210426-dd40c51759fd411f952b513d8fb89cba/record.json
case_048,2,5,v2,3,op_critical_path_w100,False,success,126327,1138610,0.42076109899790026,130093056,0.24117396499786992,True,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_048/p2_n5/v2/evaluations/attempts/20260925T210427-e4980d06ecf5408d91afec0612c39202/record.json
case_048,2,5,v2,4,v2_p2_branch_s2_critical,True,success,156290,1302994,0.4213914459978696,130093056,0.041904711004463024,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_048/p2_n5/v2/evaluations/attempts/20260925T210427-986c3f2b58e843648262b3c98632091f/record.json
case_048,2,5,v2,5,v2_p2_affinity_s2_residency,True,success,187477,450888,0.37021036000805907,130093056,0.03431676699256059,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_048/p2_n5/v2/evaluations/attempts/20260925T210428-b82e18ef93b84397ac11a8edeeaf744b/record.json
case_048,2,5,v2,6,v2_p2_wavefront_s2_residency,True,success,154756,907214,0.4213919389876537,130093056,0.04165861100773327,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_048/p2_n5/v2/evaluations/attempts/20260925T210428-2acb5ba4fb59469da611def010a2526e/record.json
case_048,2,5,v2,7,v2_p2_wavefront_s2_critical,True,success,155640,940050,0.42102900600002613,130093056,0.043687479992513545,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_048/p2_n5/v2/evaluations/attempts/20260925T210429-bb97ca8ad1ef4c3684c9943a6c0c68a2/record.json
case_048,2,5,v2,8,v2_p2_wavefront_s4_residency,True,success,129324,698318,0.3729951529967366,130093056,0.04842828601249494,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_048/p2_n5/v2/evaluations/attempts/20260925T210429-536a8817208b4428b494237658b5656f/record.json
case_048,3,5,baseline,1,wcc_start0_simple_a1_per_core_lpt_mv,False,success,222220,0,0.37103624299925286,128524288,0.008904678004910238,True,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_048/p3_n5/baseline/evaluations/attempts/20260925T210427-f015f6aa40d54ebc8381bbffcace8871/record.json
case_048,3,5,baseline,2,op_critical_path_w100,False,success,126323,1138610,0.47238143799768295,128524288,0.22510884499934036,True,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_048/p3_n5/baseline/evaluations/attempts/20260925T210427-befd6bf1b3a64ffb8760d84bbd7d7b9d/record.json
case_048,3,5,baseline,3,op_stable_id_w100,False,success,104102,880530,0.42078075199970044,128524288,0.005526934997760691,True,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_048/p3_n5/baseline/evaluations/attempts/20260925T210428-8d6daa6ebd8f47f78c1b7410d7081f62/record.json
case_048,3,5,baseline,4,op_critical_path_w200,False,success,120547,1001206,0.46977725499891676,128524288,0.005728677002480254,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_048/p3_n5/baseline/evaluations/attempts/20260925T210428-41a8df421de94b88808b768c50c6b828/record.json
case_048,3,5,baseline,5,op_stable_id_w200,False,success,102463,805526,0.4215935069951229,128524288,0.0054885589925106615,True,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_048/p3_n5/baseline/evaluations/attempts/20260925T210429-2ed611adb5884986822c4ad94627dd26/record.json
case_048,3,5,baseline,6,op_release_priority_w100,False,success,126323,1138610,0.4726188189961249,128524288,0.00832227899809368,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_048/p3_n5/baseline/evaluations/attempts/20260925T210429-3c0a1e2f3d3145c195297cdbe885ad7c/record.json
case_048,3,5,baseline,7,op_seeded_priority_w100,False,success,125791,1052886,0.4204110600112472,128524288,0.00576057999569457,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_048/p3_n5/baseline/evaluations/attempts/20260925T210429-d2de0f70dda443f3aee33aecd3cb6d8d/record.json
case_048,3,5,baseline,8,op_critical_path_w025,False,success,105135,1162616,0.5214312700118171,128524288,0.00891386898001656,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_048/p3_n5/baseline/evaluations/attempts/20260925T210430-b78bcef22ac942a686e6146360e2fcb6/record.json
case_048,3,5,v2,1,wcc_start0_simple_a1_per_core_lpt_mv,False,success,222220,0,0.37039916298817843,135274496,0.009599030017852783,True,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_048/p3_n5/v2/evaluations/attempts/20260925T210427-6aa457d58c6142eb8601ee78eb49f0e9/record.json
case_048,3,5,v2,2,v2_p3_branch_s2_cache_window,True,success,158036,1218130,0.42048717600118835,135274496,0.045294322990230285,True,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_048/p3_n5/v2/evaluations/attempts/20260925T210427-399d2fc40a5947fdb896b4358d9ca899/record.json
case_048,3,5,v2,3,op_critical_path_w100,False,success,126323,1138610,0.4718985280051129,135274496,0.21652808198996354,True,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_048/p3_n5/v2/evaluations/attempts/20260925T210428-011d2207c0e841caa59776d0c77c6c16/record.json
case_048,3,5,v2,4,v2_p3_branch_s2_residency,True,success,154264,1047120,0.42233603399654385,135274496,0.04645619400253054,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_048/p3_n5/v2/evaluations/attempts/20260925T210428-fcb92209d6894e50a6833af65e4b5de0/record.json
case_048,3,5,v2,5,v2_p3_affinity_s2_cache_window,True,success,187477,450888,0.3730385630042292,135274496,0.036201154987793416,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_048/p3_n5/v2/evaluations/attempts/20260925T210429-287075b5536e42b3b3c9f6fc6d972b66/record.json
case_048,3,5,v2,6,v2_p3_affinity_s2_residency,True,success,187477,450888,0.3719495170080336,135274496,0.029706350003834814,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_048/p3_n5/v2/evaluations/attempts/20260925T210429-fb623a01e0d847a5a730ee73d8879b8c/record.json
case_048,3,5,v2,7,v2_p3_wavefront_s2_cache_window,True,success,155633,939280,0.421757076997892,135274496,0.04578394400596153,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_048/p3_n5/v2/evaluations/attempts/20260925T210430-0d88cdcde62d49939e3fcc2ea8d2479b/record.json
case_048,3,5,v2,8,v2_p3_wavefront_s2_residency,True,success,154735,907214,0.42059504000644665,135274496,0.03489113599061966,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_048/p3_n5/v2/evaluations/attempts/20260925T210430-b109306d917a4276b3c5388061d690c0/record.json
case_051,1,5,baseline,1,wcc_start0_simple_a1_per_core_lpt_mv,False,success,607628,0,0.3706378689967096,130093056,0.0080717790115159,True,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_051/p1_n5/baseline/evaluations/attempts/20260925T210430-911d9ff5aee94767a99dd0803f25869a/record.json
case_051,1,5,baseline,2,selective_whole_critical_path_x1_a5_eft,False,success,607628,0,0.37023410099209286,130093056,0.19199095900694374,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_051/p1_n5/baseline/evaluations/attempts/20260925T210430-aaaafb67203b4c10a43ce6765ac7ce30/record.json
case_051,1,5,baseline,3,selective_local_quantile_stable_id_x1_a5_eft,False,success,612412,1835112,0.2691070650034817,130093056,0.004395603988086805,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_051/p1_n5/baseline/evaluations/attempts/20260925T210431-99269597376a4550b1a58fb13f6d3971/record.json
case_051,1,5,baseline,4,selective_phase_band_critical_path_x1_a5_eft,False,success,612129,3932208,0.2708094249974238,130093056,0.005036533999373205,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_051/p1_n5/baseline/evaluations/attempts/20260925T210431-aea301f246e3436bb5ba208eca821cc3/record.json
case_051,1,5,baseline,5,selective_local_quantile_stable_id_x1_a3_balanced,False,success,616012,1835112,0.2709926910029026,130093056,0.004242323993821628,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_051/p1_n5/baseline/evaluations/attempts/20260925T210431-e48b5db8369a40d19d4f78503a47c405/record.json
case_051,1,5,baseline,6,selective_phase_band_stable_id_x1_a5_eft,False,success,612129,3932208,0.2691400629992131,130093056,0.004461424992769025,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_051/p1_n5/baseline/evaluations/attempts/20260925T210431-c6e16850519a4e73b1c4db67369d205f/record.json
case_051,1,5,baseline,7,selective_local_quantile_stable_id_x1_a5_balanced,False,success,616012,1835112,0.2700070120044984,130093056,0.005072746993391775,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_051/p1_n5/baseline/evaluations/attempts/20260925T210432-6da055914d5e485b90aaf85003329151/record.json
case_051,1,5,baseline,8,selective_phase_band_critical_path_x1_a3_balanced,False,success,615729,3932208,0.26966533598897513,130093056,0.004951508002704941,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_051/p1_n5/baseline/evaluations/attempts/20260925T210432-92a677279d724d9abe7a4e6b9cb01659/record.json
case_051,1,5,v2,1,wcc_start0_simple_a1_per_core_lpt_mv,False,success,607628,0,0.3704103310010396,128524288,0.011701447001541965,True,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_051/p1_n5/v2/evaluations/attempts/20260925T210430-62cff7b8f0ba4acaae6644a2691ae801/record.json
case_051,1,5,v2,2,v2_p1_branch_s2_critical,True,success,621853,9045600,0.47067943299771287,128524288,0.028716503002215177,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_051/p1_n5/v2/evaluations/attempts/20260925T210431-bd85cb6c4a9f4b188387285cf684cbfc/record.json
case_051,1,5,v2,3,selective_whole_critical_path_x1_a5_eft,False,success,607628,0,0.37609357900510076,128524288,0.18171381499269046,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_051/p1_n5/v2/evaluations/attempts/20260925T210432-9d442b43e0e44961a9d2c1901a0b5e37/record.json
case_051,1,5,v2,4,v2_p1_affinity_s2_critical,True,success,572107,5177746,0.3204793679906288,128524288,0.02544178102107253,True,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_051/p1_n5/v2/evaluations/attempts/20260925T210432-284c2d48d1194206970130fb674f7773/record.json
case_051,1,5,v2,5,v2_p1_wavefront_s2_critical,True,success,572853,8618336,0.3702354670094792,128524288,0.023336348996963352,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_051/p1_n5/v2/evaluations/attempts/20260925T210432-31c49a9800ef4c799e815708820b92d5/record.json
case_051,1,5,v2,6,v2_p1_affinity_s4_critical,True,success,523148,8815354,0.3706318870099494,128524288,0.02220010699238628,True,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_051/p1_n5/v2/evaluations/attempts/20260925T210433-73b08f0a867344448498bd3e99c5338d/record.json
case_051,1,5,v2,7,v2_p1_wavefront_s4_critical,True,success,513650,11141804,0.4220940280065406,128524288,0.025520796989439987,True,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_051/p1_n5/v2/evaluations/attempts/20260925T210433-1510f4723e6f4c82975ea50fe2de8990/record.json
case_051,1,5,v2,8,v2_p1_affinity_s1_critical,True,success,602157,2392204,0.2719181970023783,128524288,0.021026975999120623,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_051/p1_n5/v2/evaluations/attempts/20260925T210434-30c9208181c84a24b28eff66b6ec950b/record.json
case_051,2,5,baseline,1,wcc_start0_simple_a1_per_core_lpt_mv,False,success,607628,0,0.22066346899373457,135274496,0.008437240001512691,True,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_051/p2_n5/baseline/evaluations/attempts/20260925T210431-c84a4e4b9d604073bd8288261876f817/record.json
case_051,2,5,baseline,2,op_critical_path_w100,False,success,183148,230808,0.3216192220133962,135274496,0.17267386299499776,True,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_051/p2_n5/baseline/evaluations/attempts/20260925T210431-3604363a0a7f430092a16206fb577172/record.json
case_051,2,5,baseline,3,op_stable_id_w100,False,success,216605,263660,0.3200929750018986,135274496,0.005166415998246521,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_051/p2_n5/baseline/evaluations/attempts/20260925T210431-d7d4882f4f11485abd104df6726b2646/record.json
case_051,2,5,baseline,4,op_critical_path_w200,False,success,296290,6063508,0.3700001749966759,135274496,0.009227906994055957,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_051/p2_n5/baseline/evaluations/attempts/20260925T210432-6b3a9a7f27d04c6e906b379552ae23c3/record.json
case_051,2,5,baseline,5,op_release_priority_w100,False,success,164392,3507604,0.3714673959912034,135274496,0.007859389006625861,True,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_051/p2_n5/baseline/evaluations/attempts/20260925T210432-cea683310f024233b701b9fa0761d5bc/record.json
case_051,2,5,baseline,6,op_seeded_priority_w100,False,success,226770,9012576,0.3700151099910727,135274496,0.008835144020849839,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_051/p2_n5/baseline/evaluations/attempts/20260925T210432-054dce50dce54143ba3a4e9ea6d053e2/record.json
case_051,2,5,baseline,7,op_critical_path_w025,False,success,712377,40142360,0.5197845700022299,135274496,0.00707268800761085,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_051/p2_n5/baseline/evaluations/attempts/20260925T210433-08cacf5a8a1b484d8e91f2c7d4b1d680/record.json
case_051,2,5,baseline,8,op_release_priority_w200,False,success,257171,3180016,0.36960646299121436,135274496,0.005130952995386906,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_051/p2_n5/baseline/evaluations/attempts/20260925T210433-80a37561ccdf41d9a2ca161d25440162/record.json
case_051,2,5,v2,1,wcc_start0_simple_a1_per_core_lpt_mv,False,success,607628,0,0.2213657520042034,130093056,0.00835261499742046,True,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_051/p2_n5/v2/evaluations/attempts/20260925T210432-f2f24fa9f4d940a8a816cbf272dc99be/record.json
case_051,2,5,v2,2,v2_p2_branch_s2_residency,True,success,612692,296060,0.3200577770039672,130093056,0.042517320995102637,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_051/p2_n5/v2/evaluations/attempts/20260925T210432-2782d6fa804842e596c31eef7a1276a9/record.json
case_051,2,5,v2,3,op_critical_path_w100,False,success,183148,230808,0.37077004701131955,130093056,0.1850364679849008,True,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_051/p2_n5/v2/evaluations/attempts/20260925T210433-84479df86fe74b39981386319aeb8a7c/record.json
case_051,2,5,v2,4,v2_p2_affinity_s2_residency,True,success,489677,885068,0.2714245090028271,130093056,0.03500911200535484,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_051/p2_n5/v2/evaluations/attempts/20260925T210433-4cb4c4a2dd524db7a6fd5c271c9aa2c1/record.json
case_051,2,5,v2,5,v2_p2_wavefront_s2_residency,True,success,538484,5636388,0.27100271500239614,130093056,0.03236248799657915,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_051/p2_n5/v2/evaluations/attempts/20260925T210434-c3837f7c2b6d4170a47ec3bd1d4b1797/record.json
case_051,2,5,v2,6,v2_p2_wavefront_s2_critical,True,success,538481,5636416,0.26921838900307193,130093056,0.022220715007279068,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_051/p2_n5/v2/evaluations/attempts/20260925T210434-d42cb8a3a43e412ab455ef8e8a1ce119/record.json
case_051,2,5,v2,7,v2_p2_affinity_s4_residency,True,success,403781,787088,0.2702808980102418,130093056,0.03024312198976986,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_051/p2_n5/v2/evaluations/attempts/20260925T210434-f0e90f04dc75406080dd34ece4b17678/record.json
case_051,2,5,v2,8,v2_p2_affinity_s4_critical,True,success,403785,721552,0.26959389699914027,130093056,0.03044527000747621,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_051/p2_n5/v2/evaluations/attempts/20260925T210435-95159116e6e04089a733c387176b577b/record.json
case_051,3,5,baseline,1,wcc_start0_simple_a1_per_core_lpt_mv,False,success,607628,0,0.27105684200068936,133304320,0.010216880997177213,True,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_051/p3_n5/baseline/evaluations/attempts/20260925T210433-1960515350f04062840567903ea8adb4/record.json
case_051,3,5,baseline,2,op_critical_path_w100,False,success,181583,230808,0.37046352500328794,133304320,0.18143693899037316,True,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_051/p3_n5/baseline/evaluations/attempts/20260925T210433-c9efbba32b1742768a779fd8952a48c1/record.json
case_051,3,5,baseline,3,op_stable_id_w100,False,success,215775,263660,0.3193442689953372,133304320,0.0050645939918467775,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_051/p3_n5/baseline/evaluations/attempts/20260925T210434-a475032a1e56401e932b64fb10f88da0/record.json
case_051,3,5,baseline,4,op_critical_path_w200,False,success,295867,6063508,0.3703183170000557,133304320,0.005028487998060882,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_051/p3_n5/baseline/evaluations/attempts/20260925T210434-4bf3189a32b74860952e99cb5499093b/record.json
case_051,3,5,baseline,5,op_release_priority_w100,False,success,161479,3507604,0.37002346699591726,133304320,0.006647912014159374,True,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_051/p3_n5/baseline/evaluations/attempts/20260925T210434-e1850bf5f152431287aa80ea2ed482e6/record.json
case_051,3,5,baseline,6,op_seeded_priority_w100,False,success,219069,9012576,0.4199372709990712,133304320,0.008861394002451561,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_051/p3_n5/baseline/evaluations/attempts/20260925T210435-b934254dea164e8a839db0b8cc610fd6/record.json
case_051,3,5,baseline,7,op_critical_path_w025,False,success,711816,40142360,0.6219786729925545,133304320,0.006591703015146777,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_051/p3_n5/baseline/evaluations/attempts/20260925T210435-3368c39d848a4af38a6d082a4a05bb09/record.json
case_051,3,5,baseline,8,op_release_priority_w200,False,success,256583,3180016,0.3776798110047821,133304320,0.006007290998240933,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_051/p3_n5/baseline/evaluations/attempts/20260925T210436-9f49b1f31ef5416d834a27ff24146856/record.json
case_051,3,5,v2,1,wcc_start0_simple_a1_per_core_lpt_mv,False,success,607628,0,0.2727188449935056,135274496,0.008851332007907331,True,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_051/p3_n5/v2/evaluations/attempts/20260925T210434-128b613d27554b4c895ebd7646b4d8f6/record.json
case_051,3,5,v2,2,v2_p3_branch_s2_cache_window,True,success,612242,296060,0.37024501399719156,135274496,0.03690941400418524,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_051/p3_n5/v2/evaluations/attempts/20260925T210434-d88808248b7649a1855f02ff48995881/record.json
case_051,3,5,v2,3,op_critical_path_w100,False,success,181583,230808,0.3214431369997328,135274496,0.18552227401232813,True,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_051/p3_n5/v2/evaluations/attempts/20260925T210435-b8dc2dfe8dfe4e4b80df70868a452d61/record.json
case_051,3,5,v2,4,v2_p3_branch_s2_residency,True,success,612692,296060,0.37206128300749697,135274496,0.035880903000361286,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_051/p3_n5/v2/evaluations/attempts/20260925T210435-adf23215dde944dd9bf352d19577c764/record.json
case_051,3,5,v2,5,v2_p3_affinity_s2_cache_window,True,success,488815,885068,0.2713434530014638,135274496,0.03460095000627916,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_051/p3_n5/v2/evaluations/attempts/20260925T210435-1066353cb2a84daba84df04af843ae0a/record.json
case_051,3,5,v2,6,v2_p3_wavefront_s2_cache_window,True,success,538066,5636416,0.2709143660031259,135274496,0.0338175350043457,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_051/p3_n5/v2/evaluations/attempts/20260925T210436-708c9bf89f7e4135aca1ca683b11462e/record.json
case_051,3,5,v2,7,v2_p3_wavefront_s2_residency,True,success,538069,5636388,0.3215995349892182,135274496,0.02480529001331888,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_051/p3_n5/v2/evaluations/attempts/20260925T210436-309a753c67844314924eb5e643344424/record.json
case_051,3,5,v2,8,v2_p3_affinity_s4_cache_window,True,success,402496,787088,0.2700639959948603,135274496,0.03337982400262263,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_051/p3_n5/v2/evaluations/attempts/20260925T210436-93fd259e9fbc4f1ab8e2c1d97f47b76b/record.json
case_064,1,5,baseline,1,wcc_start0_simple_a1_per_core_lpt_mv,False,success,19116,0,0.22029406500223558,128524288,0.007236290999571793,True,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_064/p1_n5/baseline/evaluations/attempts/20260925T210434-eb234854dc874973a7c86cac9c71c791/record.json
case_064,1,5,baseline,2,selective_whole_critical_path_x1_a5_eft,False,success,19116,0,0.21997716100304388,128524288,0.16750684299040586,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_064/p1_n5/baseline/evaluations/attempts/20260925T210434-e73781aa936a4fcca2f7344bcd6aa9d9/record.json
