batch,case,problem,num_cores,seed,logical_call,stage,name,family,status,cache_hit,makespan,best_so_far,elapsed_seconds,record_path,plan_sha256
full_p2_seed17,case_084,2,4,17,10,operation,op_seeded_priority_w050,operation,success,False,1155947,629028,9.111021083081141,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T145201-09008da4ae074deea701a9918620f706/record.json,b7d1483951c44fef3306b46d34c555a0d973e5aa87bbf4716e18985a8b252709
full_p2_seed17,case_084,2,4,17,11,operation,priority_only_critical_path,operation,success,False,3253756,629028,10.06650554202497,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T145211-5aa213b2cf0a4a67859c203e61c304f1/record.json,02dbc0e6e22189689e0450f1d92403d09942fb6ecc00db01e3ba61924347cb99
full_p2_seed17,case_084,2,4,17,12,trace,trace_r00_00_hot_pipe_single_move,load,success,False,1255862,629028,4.04373991698958,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T145221-d04fd1905ff5475fb8aacf257911ab72/record.json,1261a2047cdd513bf5168e76b05a3353c99171ce6e9f095d0610bd360a5b933a
full_p2_seed17,case_084,2,4,17,13,trace,trace_r00_01_compute_dependency_tail,priority,success,False,1448275,629028,8.023398625082336,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T145225-a45d58de2a1c47f48aadb72fe50cf678/record.json,d2dfa9b50636b2634aa068d977cd0180c14f73c5f2a2f4356607d6b0bc3c61ad
full_p2_seed17,case_084,2,4,17,14,trace,trace_r00_02_hot_pipe_swap,load,success,False,1250875,629028,3.8817130000097677,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T145233-45063b1b15db478ba8956f3d646f1fdf/record.json,30cf1398349166760bc77fdf9a0965341285132f0378049524adfdcdd3b663f4
full_p2_seed17,case_084,2,4,17,15,trace,trace_r00_04_hot_pipe_single_move,load,success,False,1255862,629028,3.8528914169874042,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T145237-833172f99d92460abbd5b5a7bdb88094/record.json,465ec6c8028b5cb4aba74ee10370dc86b16fb1d9ad38e1f7d15473fc0a489374
full_p2_seed17,case_084,2,4,17,16,trace,trace_r00_05_hot_pipe_swap,load,success,False,1250875,629028,3.8105161249404773,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T145241-93bd75268112481ba550d0ce3aebb683/record.json,d2ab3f8c7ad9bd03f55757ac1590c5e5fcccd61068f6ec32a03185bd597d4f50
full_p2_seed17,case_084,2,4,17,17,trace,trace_r00_06_hot_pipe_single_move,load,success,False,627852,627852,3.8901485829846933,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T145245-816139932b644bbc93c41e64ab6f2acb/record.json,f067fbd7ad7b8e045a6e01a699d3348722bac7fdd1ff6c0851bc3da9eecf8499
full_p2_seed17,case_084,2,4,17,18,trace,trace_r00_07_hot_pipe_swap,load,success,False,1253005,627852,4.758362125023268,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T145249-6569b61b2b5a4445bd2f6f1dcbe97a6b/record.json,2abde152baf68bf037a4c797e3baabd1ebfac4d9b859945cc20b61ea50c807bb
full_p2_seed17,case_084,2,4,17,19,trace,trace_r00_08_hot_pipe_single_move,load,success,False,627852,627852,3.9151602080091834,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T145254-a7a8fcf75cb449e0826ac4d789c13214/record.json,408738fa8d00c7f97104f17a6c3e9124fd0a5ee6f1f428ead388121c618f0050
full_p2_seed17,case_084,2,4,17,20,trace,trace_r00_09_hot_pipe_swap,load,success,False,1253005,627852,3.9232831250410527,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T145258-8b776434379648b4bd37c39cc4c14506/record.json,189ad1c9447f93ea5367f692c28a2f4e91502eb19ce643c000bff34c9e7b26df
full_p2_seed17,case_084,2,4,17,21,trace,trace_r00_10_hot_pipe_single_move,load,success,False,1253638,627852,5.006024917005561,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T145302-efd4554504fc4e1b97e1f8072423c161/record.json,0307f2dd7f2142d9fc482c1857010f196475896438f4b45387ed4f981b335f6c
full_p2_seed17,case_084,2,4,17,22,trace,trace_r00_11_hot_pipe_swap,load,success,False,1253005,627852,3.877488791011274,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T145307-e1c0f623e17144e893769ec4f2675b70/record.json,10dbe16df168cea857aaffa5509699f078469123764d5edce3f806cc9d82f608
full_p2_seed17,case_084,2,4,17,23,trace,trace_r01_00_consumer_single,communication,success,False,627552,627552,4.592001958983019,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T145311-9b459d873b1f4543afeaa145584c433b/record.json,056b9ebd6666bfdbcfa86ccbb0dbf4434f490f25c57361602ad45b0c6c38ec75
full_p2_seed17,case_084,2,5,17,1,component,wcc_start0_simple_a5_per_core_lpt_mv,whole_component_reference,success,True,503472,503472,0.04163795802742243,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T145319-8ac8d55635b04b1ebefad28f5f7ff2c0/record.json,c8e6182d15dafe67344927e4c22144262af784769c8dea8aa2a2a97e34670c16
full_p2_seed17,case_084,2,5,17,2,component,wcc_start0_simple_a1_per_core_lpt_mv,whole_component_reference,success,True,2507412,503472,0.011673083994537592,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T145319-2c6bdf0604834ac2aa8f6384a53f31b3/record.json,52810e5f3a49f99d56224594c6439ba78ec0f62511734d212156390d847c0db6
full_p2_seed17,case_084,2,5,17,3,component,wcc_task_4_mv_complement_batch2,whole_component_reference,success,False,503472,503472,4.030673958943225,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T145319-fe45edd110ae4ddca91d2ef1af3301bc/record.json,8eb572a99e177e1f42d33a8638f8dd6881e2920c3b102af991ed746a4f65af5d
full_p2_seed17,case_084,2,5,17,4,component,wcc_start0_simple_a5_per_component_lpt_mv,whole_component_reference,success,True,503472,503472,0.011898291995748878,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T145323-388975b047e244a48fe9887e37adf399/record.json,a4edb0da19585041037c79060e6933b4feef20fe5d16163aa00a4c2e6a306fed
full_p2_seed17,case_084,2,5,17,5,operation,op_critical_path_w100,operation,success,True,1287917,503472,0.013960333075374365,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T145325-51649a92febe4a7aaa2ae8dd42aa4a2c/record.json,4b3e1336e65a0532fa76d44a4021c97b52dabc5f3b73ab9a88eff118699fc2a2
full_p2_seed17,case_084,2,5,17,6,operation,op_stable_id_w100,operation,success,True,503472,503472,0.012123415945097804,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T145325-1f658449ba1e4a93b6960870864f44de/record.json,2e576e0307645c223355fb27719fdc565415807c5916d24e07a996edd36bd231
full_p2_seed17,case_084,2,5,17,7,operation,op_critical_path_w200,operation,success,True,1261960,503472,0.01602866593748331,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T145325-28b64198d2144a13aad41ef17c903a45/record.json,0762a0dcf8c5911c5254a318450f75c89f5bb3dc40aa4ebde1c82a6a5ec9fbc8
full_p2_seed17,case_084,2,5,17,8,operation,op_seeded_priority_w100,operation,success,True,1158387,503472,0.013464707997627556,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T145325-8c1ca36765634401959ea085f6750ec2/record.json,cf08701cdccd239040360b9d295e64e7d91476d9af741b10538e8ff8c5d9028f
full_p2_seed17,case_084,2,5,17,9,operation,op_critical_path_w025,operation,success,True,1283761,503472,0.011110040941275656,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T145325-4b9244cbaed749008e296916afee749e/record.json,71bfbb7cb0bdc60ef7d0a132d43dc3696ef72b86f7e04a57d0f3c03f7446e56e
full_p2_seed17,case_084,2,5,17,10,operation,op_seeded_priority_w050,operation,success,True,1154813,503472,0.01080170797649771,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T145325-0b245889125b4b76a686defab51635f6/record.json,41a3ce2ea8f72f9f30d5941e679761560434872a4fd5bd1294275ac0a5decdbd
full_p2_seed17,case_084,2,5,17,11,operation,priority_only_critical_path,operation,success,True,3398641,503472,0.011525542009621859,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T145325-6df7645bacf147e682a549723293c2a4/record.json,fc15c660f5953426e3589f17fa43b3ea51636c6a734f539e24251a1a0df0fc1a
full_p2_seed17,case_084,2,5,17,12,trace,trace_r00_00_compute_dependency_tail,priority,success,False,1311885,503472,6.8985447499435395,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T145325-6fc2f6cfd1704a0da9d462935e35b596/record.json,d23fb5b5058594140f12843eacc9f4d2d33dfcbe7dd81192f8b2f110d8f373f6
full_p2_seed17,case_085,2,2,17,1,component,wcc_start0_simple_a1_per_core_lpt_mv,whole_component_reference,success,True,3187899,3187899,0.0384436669992283,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T145312-c31c5bab171b496e8cf254e890a81a8c/record.json,51b4a4c26b22b1b60fedda729ea4620d06fdf4a3cbeca15e60f1420587a508ab
full_p2_seed17,case_085,2,2,17,2,operation,op_critical_path_w100,operation,success,False,2069793,2069793,22.152453792048618,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T145315-6feef4634b004f9ab0ee54abdb259dd7/record.json,1ae321bd4957e11128c28e49d002011ca3143682f4da199406e2c0a3a7369639
full_p2_seed17,case_085,2,2,17,3,operation,op_stable_id_w100,operation,success,False,2123958,2069793,18.000097749987617,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T145338-595adb2539f046b1956aed1e5dc7180f/record.json,e3d6138e70ab2d45bccf9f56bfd683f09abad7ba8550de23fba28b4ed54adfcc
full_p2_seed17,case_085,2,2,17,4,operation,op_critical_path_w200,operation,success,False,2136742,2069793,17.74848212499637,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T145356-53d3ffaec76e47669cafee1bbaf733c5/record.json,bdd817c1ac4f93ae0eb1668118f78d533a4a499aa22fd1ef829962b2eec4dd6b
full_p2_seed17,case_085,2,2,17,5,operation,op_stable_id_w200,operation,success,False,1996985,1996985,13.362860792083666,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T145414-915b8c6420424fb387446f0ca52dcf78/record.json,3c50571281111ccb85f760b94f04b4f0c7b1067267f886898b7909b2e063c190
full_p2_seed17,case_085,2,2,17,6,operation,op_release_priority_w100,operation,success,False,2259274,1996985,18.78537287504878,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T145427-ba4c7039f1394a3f916badbb89cc0220/record.json,6fa570ddc8d3b1911784e882ad5574569762bf7345c8395fe6c785381c110e85
full_p2_seed17,case_085,2,2,17,7,operation,op_seeded_priority_w100,operation,success,False,2245311,1996985,16.31072824995499,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T145446-e5a6c26547bd4f3582f0a426305f43ec/record.json,4618f7031c161a0cedb34e618a0e850e184b4269b22dfa4a49f51b66f66b8466
full_p2_seed17,case_085,2,2,17,8,operation,op_critical_path_w025,operation,success,False,2090744,1996985,19.039227958070114,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T145502-33ef76a193844259b6e7ede632d3a5a7/record.json,10d969b786e56cb9b1bf3abfbbaf961b92aead5f810ae93ce78a7d2b4e73a007
full_p2_seed17,case_085,2,2,17,9,operation,op_stable_id_w025,operation,success,False,2390962,1996985,19.220294666010886,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T145522-446ebe92f44748869f1f3bee0656d190/record.json,58e9379a9353dff0a56b4c3c94babcdb1f1a98d28866ca356c9266351ce51813
full_p2_seed17,case_085,2,2,17,10,trace,trace_r00_00_producer_single,communication,success,False,1998172,1996985,15.799674666952342,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T145542-2a15cb7bdd604ce3a7146f6d8cc1e9d5/record.json,7e8c6c60ad1f489c479a84cf8517985830272785dd51d94c8903956a34ee8fca
full_p2_seed17,case_085,2,2,17,11,trace,trace_r00_01_compute_dependency_tail,priority,success,False,1986664,1986664,15.373292208998464,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T145558-111f5474339147c1872b2f671ec38089/record.json,3b79bebe659ce4e9d3320d3d100dd091ae7fb383e25c55ed017c26e9bd8a8728
full_p2_seed17,case_085,2,2,17,12,trace,trace_r00_02_producer_single,communication,success,False,2009737,1986664,14.501289958017878,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T145614-da88145756804c8cb5f5c6ca22d4b4fe/record.json,14de6c3e423e8beb950259de92bfc025e50c8bd627ddd1453214eb6704ab4fd3
full_p2_seed17,case_085,2,2,17,13,trace,trace_r00_03_cross_release_dependency_tail,priority,success,False,1628709,1628709,13.42347958299797,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T145628-c924e7071b014b0ba94f4f52db5f4a4e/record.json,5e0cc48dc808b723465accfdc2b789a9c6237eb00d420d1f7a158c5424e15969
full_p2_seed17,case_085,2,2,17,14,trace,trace_r00_04_producer_single,communication,success,False,1997033,1628709,14.188876583008096,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T145642-022aa89e0d694dc39b064193ec3de779/record.json,25c66dd18f15e94d50b5b426361f834c04f3df88f79ee3a03dc74d51b16734ec
full_p2_seed17,case_085,2,2,17,15,trace,trace_r00_05_producer_single,communication,success,False,1999270,1628709,13.697651957976632,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T145656-09213a5003534200bc3b57a64daf2cd4/record.json,3c4691c9024c59acba683f0dc8ea8c7309a697653ea4ba29719af72f3ebe910e
full_p2_seed17,case_085,2,2,17,16,trace,trace_r00_06_producer_single,communication,success,False,2010895,1628709,13.892503875074908,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T145710-0aa3cdf04a6b4f669b25d489df4aa579/record.json,cd2b01c00d8e73fa7deae0185b518cf394ce3c44e204ed3ed9d4ced9497080ff
full_p2_seed17,case_085,2,2,17,17,trace,trace_r00_07_producer_single,communication,success,False,2010895,1628709,13.918620000011288,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T145724-fbe799e903e74be8aa03eaf44c80a8ba/record.json,8e63870e75501ce5a13d433e292793441053c07cc32238262f9240a933e1ad1f
full_p2_seed17,case_085,2,2,17,18,trace,trace_r00_08_producer_single,communication,success,False,2010895,1628709,14.13107075006701,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T145738-9a35e77e07ad419ab9f02acb6c115690/record.json,58f27591894af09d09a60bede700e6bdb8481abe03a4930209a5f6c37dce5fac
full_p2_seed17,case_085,2,2,17,19,trace,trace_r00_09_producer_single,communication,success,False,2010895,1628709,13.482057665940374,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T145752-4feec71f132a4eb4854d814ab2adca1f/record.json,98e1a2fa98ff5b1265ce95ba7032967beccfed38cda41b4c6519cc9d749ce42d
full_p2_seed17,case_085,2,2,17,20,trace,trace_r00_10_producer_single,communication,success,False,1998507,1628709,13.359141708002426,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T145806-b525e450448c4139bfe69848368c9965/record.json,8036137d452569235be18a69fcb572596b83c10fcc3ffa42230d984cf1c53506
full_p2_seed17,case_085,2,2,17,21,trace,trace_r00_11_producer_single,communication,success,False,1998274,1628709,13.633499499992467,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T145819-7b8014fca9ca47f6873acdcb8f2e6cf1/record.json,e14a3fd0f814c8cbc675d73f80cbc378f211bb70bafcbbcafaa067d2dee8298e
full_p2_seed17,case_085,2,3,17,1,component,wcc_start0_simple_a1_per_core_lpt_mv,whole_component_reference,success,False,3187899,3187899,12.912684874958359,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T145835-44eadaf6bace460a850ede54a9b023eb/record.json,86d81424bbe927f6ad494521da6b4591e19f549634711b39d1ce15771ae69888
full_p2_seed17,case_085,2,3,17,2,operation,op_critical_path_w100,operation,success,False,1314698,1314698,19.418976166984066,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T145851-34efd34faa31425b8e5e6073988acdca/record.json,7225ef49f4406ade9cad5da173612252f1a7ae34effc0c7ebc8f9d3221d41d55
full_p2_seed17,case_085,2,3,17,3,operation,op_stable_id_w100,operation,success,False,1846116,1314698,13.415008875075728,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T145910-33b62f638d1b460f9b8c2534d75f62ba/record.json,b31e758d770ffb122becaad2c6816103b80c9c31f21df3dc751212c098302ecc
full_p2_seed17,case_085,2,3,17,4,operation,op_critical_path_w200,operation,success,False,1350577,1314698,17.571241916972212,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T145924-6ba9de1f8f9a42faa36bd47c716c62ee/record.json,5eaf4da4637ca2bdf18911265976707c2a6ba2444ff768b571310621d6035716
full_p2_seed17,case_085,2,3,17,5,operation,op_stable_id_w200,operation,success,False,2004195,1314698,13.858956041978672,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T145942-69eacdbdc6f442cf9bba14732661e63c/record.json,659e2902430471bb5c579117c4ab72be1d8e8311d1fedb44e80c5ea96cba0a96
full_p2_seed17,case_085,2,3,17,6,operation,op_release_priority_w100,operation,success,False,1477331,1314698,21.328154749935493,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T145956-1bd7409fa3ee43ad80020e65e285ca78/record.json,e53bd882ae0e0fc9fd6afc7c20927cc2c5073716aef226d9bbc28c35e85037b3
full_p2_seed17,case_085,2,3,17,7,operation,op_seeded_priority_w100,operation,success,False,1807230,1314698,15.098067208076827,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T150017-ec53de8b99804103b99abcbaf822d2e1/record.json,c6a48c58460129ded803508453bc0b9d4fc8ea109a90a56bae4e3550e0246e5b
full_p2_seed17,case_085,2,3,17,8,operation,op_critical_path_w025,operation,success,False,1402612,1314698,20.701501209056005,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T150032-a99455205ee542aca70d737daeb83c9e/record.json,fb7e8306cc9269811e2d8eb5a9e95dba684c73e47ecdb5ac894c6464b759cfb8
full_p2_seed17,case_085,2,3,17,9,operation,op_stable_id_w025,operation,success,False,1830675,1314698,15.917630624957383,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T150053-880c8f7924694a0c951641995600192b/record.json,3822b7d3c823d53170fabfba4981045c8e0870f23aa2a852705519b05868db60
full_p2_seed17,case_085,2,3,17,10,trace,trace_r00_00_producer_single,communication,success,False,1314746,1314698,19.1640652079368,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T150111-aedb3bf8e2504ce1b22b902b3f3577d6/record.json,4ad89156eb6ae6180e2a06882e8b09e12d2818a35d08303ecf76601368810307
full_p2_seed17,case_085,2,3,17,11,trace,trace_r00_01_hot_pipe_single_move,load,success,False,1316342,1314698,23.876054125023074,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T150131-6d924624fcd94a9baa16ca85b06a386e/record.json,e0764e0e7e7abf71cc01a025c91c307304a8445584591c29c6c0d4ec43986f59
full_p2_seed17,case_085,2,3,17,12,trace,trace_r00_02_cross_release_dependency_tail,priority,success,False,1167341,1167341,23.375745124998502,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T151059-0477fc98a90148bfb2160ec72ebcb9fe/record.json,45f66680d3c96c32c83cb8ab44f81cfd1217c7353303d4abca759019c0817be0
full_p2_seed17,case_085,2,3,17,13,trace,trace_r00_03_producer_single,communication,success,False,1314915,1167341,31.519228708930314,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T151217-9c14197a81dc456883dbf3ded0b549c2/record.json,6845970a9ae1a97bf711e3d6f15911b2312af4f207215af8c7c387ab77c74e93
full_p2_seed17,case_085,2,3,17,14,trace,trace_r00_04_hot_pipe_swap,load,success,False,1314407,1167341,26.625978915952146,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T151546-d714706026a54b7f9b5b6e27dd0bfb4a/record.json,cb6817b193cc57d710ffa5b4b4dbd9a849093cf7518519313262e8bd6ab50ab3
full_p2_seed17,case_085,2,3,17,15,trace,trace_r00_05_stable_id,priority,success,False,3678657,1167341,25.484095958061516,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T151929-817fc600aabb442e8792a81a26219af3/record.json,ad359f2ff117583b992461a5956e0247378f309cd048619a644dc828f8cf0478
full_p2_seed17,case_085,2,3,17,16,trace,trace_r00_06_producer_single,communication,success,False,1315051,1167341,27.904569583013654,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T152230-a5ab9027e1484070ab7d16272c0db85e/record.json,783fa054398dbf6b7833a4ab8fedea52485c823261b3ae10f6fcb0fb75729ca9
full_p2_seed17,case_085,2,3,17,17,trace,trace_r00_07_hot_pipe_single_move,load,success,False,1314428,1167341,23.5940247499384,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T152302-590bdf0a63ba4c348257832198c08a49/record.json,f60e890e8f7b1ef0ac0242b5752ae8695eda1237637ff4b0bfd5c7e11d80b36a
full_p2_seed17,case_085,2,3,17,18,trace,trace_r00_08_producer_single,communication,success,False,1315461,1167341,28.900878499960527,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T152342-c0f71f4c403e4552ae6d0997ff8c4263/record.json,20a4bef3f7a88ce99831b5e69589983ebe1985df4870b98fbc22f80c7d3ddc73
full_p2_seed17,case_085,2,3,17,19,trace,trace_r00_09_hot_pipe_swap,load,success,False,1316321,1167341,24.350471082958393,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T152413-d1ee19bb04d44f99b64e7bc512c0139e/record.json,51434488eab54b923ca32cf69e46de2b23d723f2d4d5ce76c7519d5b16effa92
full_p2_seed17,case_085,2,3,17,20,trace,trace_r00_10_producer_single,communication,success,False,1314687,1167341,23.257419875008054,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T152527-08b05e097cea48ebae254f805c662f2c/record.json,02569a28af171c6018f96e84fe65cb9cfb9a6211aca1d0b7a6667c00e92892f0
full_p2_seed17,case_085,2,3,17,21,trace,trace_r00_11_hot_pipe_single_move,load,success,False,1315041,1167341,25.166383959003724,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T152733-80828e37c05a4dbcae77f9b30ffd8873/record.json,1a3cb081d19654999cbe4b204000333095e68a2e66f1f375a9f7d0882893a59e
full_p2_seed17,case_085,2,4,17,1,component,wcc_start0_simple_a1_per_core_lpt_mv,whole_component_reference,success,False,3187899,3187899,17.621775749954395,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T153018-83ff747536204f4ebebcfd2414536f0d/record.json,79729dd9b717ef44e6b43498d475a2788e01a60bf81cab0402879ef5793de5f6
full_p2_seed17,case_085,2,4,17,2,operation,op_critical_path_w100,operation,success,False,1068150,1068150,22.183078125002794,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T153908-b35f707c1d5d4ae899d01936e307edb1/record.json,e3af082cee64197793160ea4c7a92b2c9d058ce77ddeeda2a13702e8fd149b77
full_p2_seed17,case_085,2,4,17,3,operation,op_stable_id_w100,operation,success,False,1724802,1068150,18.87704308296088,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T154151-d5de49e09b6c40dba293690d9ad4bfac/record.json,d16d09647345564d0f3d28985c9b210e649ab60b1465b33bcc0380a62ba2ccef
full_p2_seed17,case_085,2,4,17,4,operation,op_critical_path_w200,operation,success,False,1058522,1058522,20.8368734579999,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T154212-7798015ba6a448af9b1c8fffada50277/record.json,ab445b5b731987aba80d487596779dbf5d3896640a32aa5d47d3aba53bbac301
full_p2_seed17,case_085,2,4,17,5,operation,op_stable_id_w200,operation,success,False,1531088,1058522,17.87743162503466,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T154336-6340cf3e27e046d09b979270f05d959a/record.json,ffced8cfacde7570558cd4ee175c503f41d128f62804eee8ebb51e06307fec86
full_p2_seed17,case_085,2,4,17,6,operation,op_release_priority_w100,operation,success,False,1181006,1058522,22.824259625049308,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T154355-8b04a248013a45f5a48ce21cbf7559cd/record.json,035c3edb661e0c79664d9cf749ad606b1fa26e33ee8b75ca69875f7cd52ee45b
full_p2_seed17,case_085,2,4,17,7,operation,op_seeded_priority_w100,operation,success,False,1525434,1058522,19.271624792017974,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T154441-ea933ac93a3e4712844a100bb9ed2ff8/record.json,39e97cf5056cfa096a398825d197d92ec4f876b4b97e2be44cfb44ef45c8330f
