round,case,problem,name,accepted,status,cache_hit,seconds,error,record_path,makespan,plan_sha256
1,case_064,2,owner_first_r4_w1.0_s4,False,success,False,0.2721549879934173,,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_冒进第一轮_20260925/slots/case_064/p2_n5/attack/evaluations/attempts/20260925T225004-cb40719b53724df9afd9a726b0ac151f/record.json,23312,8837dfc0149e752b5df97ed1dd580152156c648ae7a3eb89509fe1cf4dd38a90
1,case_064,2,owner_first_r5_w2.0_s8,False,success,False,0.27151284797582775,,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_冒进第一轮_20260925/slots/case_064/p2_n5/attack/evaluations/attempts/20260925T225005-764a765020074d55887133dd60d8117d/record.json,15330,d068901fcb9302b3058a96926aa0185fadc325c7f575a2e9af893770f72d1987
1,case_064,2,owner_first_r6_w4.0_s16,False,success,False,0.3214051540126093,,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_冒进第一轮_20260925/slots/case_064/p2_n5/attack/evaluations/attempts/20260925T225005-a0d237f3b7c441f48cecd571587cc459/record.json,16378,cfac5453566621528921269924672dade6dd8ad3acce78bb58d0bedd4765f403
1,case_064,2,owner_first_r7_w0.02_s2,False,success,False,0.4222165179962758,,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_冒进第一轮_20260925/slots/case_064/p2_n5/attack/evaluations/attempts/20260925T225005-909f985ebb654d09a4e026b6d57bb89c/record.json,46096,840f019407a4c37f9ff9e0ea092f5676c563bb28907fa239a593072d16f769ce
1,case_064,3,charged_incumbent_replay,True,success,False,0.32254591898526996,,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_冒进第一轮_20260925/slots/case_064/p3_n5/attack/evaluations/attempts/20260925T225003-423d2a0f1c35486cbbc32b8bfe5b1aa3/record.json,8516,a0e5d8abd33f58520c233c1d6e02d0523dd227eaffa17ce777bd0c28f9307169
1,case_064,3,owner_first_r0_w0.03_s2,False,success,False,0.3224344500049483,,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_冒进第一轮_20260925/slots/case_064/p3_n5/attack/evaluations/attempts/20260925T225003-44654df9d01349b8b4391aa4b87f46a9/record.json,27776,844a2cbb1e113eab6ae96ba26ebda5d974efa62b00b41d4f916b40ae0a9e10ea
1,case_064,3,owner_first_r1_w0.1_s4,False,success,False,0.3354728919803165,,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_冒进第一轮_20260925/slots/case_064/p3_n5/attack/evaluations/attempts/20260925T225004-1b27414bedd545bb8c0437fb1429b66b/record.json,29688,3cd0c63539521f9c936d694d0ecfd37cb9b22e097799e1b6220b7a7ab29206c2
1,case_064,3,owner_first_r2_w0.2_s8,False,success,False,0.3388837779930327,,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_冒进第一轮_20260925/slots/case_064/p3_n5/attack/evaluations/attempts/20260925T225004-76ad052188ca45d89bd89038bae0ce30/record.json,16564,14eec6731061c7723aca4548b0814af528d95a9fd31dd3b5fa086fc1c5dff6b8
1,case_064,3,owner_first_r3_w0.5_s16,False,success,False,0.3304664470197167,,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_冒进第一轮_20260925/slots/case_064/p3_n5/attack/evaluations/attempts/20260925T225004-b233c478066e4329ba20aa822f3c6cef/record.json,24266,4620bec72d89834f46ef88f3caca919695b966c39842ce8f7dc5ca7e3b706e32
1,case_064,3,owner_first_r4_w1.0_s4,False,success,False,0.27097970101749524,,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_冒进第一轮_20260925/slots/case_064/p3_n5/attack/evaluations/attempts/20260925T225005-e350f1c9d612428f8894664fe4aa3b72/record.json,23054,82e4adf657a699d6f74c4d4308f311971f15479e5226eaaaece446dd4cf2cb0f
1,case_064,3,owner_first_r5_w2.0_s8,False,success,False,0.2704963620053604,,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_冒进第一轮_20260925/slots/case_064/p3_n5/attack/evaluations/attempts/20260925T225005-e1025bdaa5ad42be932abe48ac4db24c/record.json,15328,d068901fcb9302b3058a96926aa0185fadc325c7f575a2e9af893770f72d1987
1,case_064,3,owner_first_r6_w4.0_s16,False,success,False,0.3267772239923943,,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_冒进第一轮_20260925/slots/case_064/p3_n5/attack/evaluations/attempts/20260925T225005-f4db6360a20e40e1bbea22ce0b5c6b89/record.json,16352,cfac5453566621528921269924672dade6dd8ad3acce78bb58d0bedd4765f403
1,case_064,3,owner_first_r7_w0.02_s2,False,success,False,0.47373707199585624,,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_冒进第一轮_20260925/slots/case_064/p3_n5/attack/evaluations/attempts/20260925T225006-002e7fa1f865436e9caf98e0d0a1ccaa/record.json,46050,840f019407a4c37f9ff9e0ea092f5676c563bb28907fa239a593072d16f769ce
1,case_068,1,charged_incumbent_replay,True,success,False,3.080440396995982,,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_冒进第一轮_20260925/slots/case_068/p1_n5/attack/evaluations/attempts/20260925T225005-66cfe400a3c64723a2cc5eb374dfbf67/record.json,210185,1bb1177e81360bd857a609a932fd76da9e841f1c06abad548d41e8e500effbf6
1,case_068,1,owner_first_r0_w0.03_s2,False,success,False,3.6567214840033557,,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_冒进第一轮_20260925/slots/case_068/p1_n5/attack/evaluations/attempts/20260925T225008-33c6a509257e4ae3910e0cb6376030b2/record.json,358358,28f3dcf107f38d51a90557614f2261b035f3fb45d44f2738d8bebbf180407596
1,case_068,1,owner_first_r1_w0.1_s4,False,success,False,14.272312979999697,,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_冒进第一轮_20260925/slots/case_068/p1_n5/attack/evaluations/attempts/20260925T225012-454b7246d7524dcd9c159a7b960ab118/record.json,562718,3aab54f68ba06bc70faba9e4ba0c7844ab681a057b72eee3f85e68ceecc073f9
1,case_068,1,owner_first_r2_w0.2_s8,False,success,False,3.681626385980053,,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_冒进第一轮_20260925/slots/case_068/p1_n5/attack/evaluations/attempts/20260925T225027-da7ea20fe9dd4d78b58c16cac9d1bc3f/record.json,363575,3a39a5873f16f4b014e2ceca4fb2f662ab8dc7a810b627027eb7c53c3c95ee7e
1,case_068,1,owner_first_r3_w0.5_s16,False,success,False,8.344334514986258,,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_冒进第一轮_20260925/slots/case_068/p1_n5/attack/evaluations/attempts/20260925T225031-d1816d6fcd3d4ff28992d70ee3936992/record.json,421982,d3d1176f09399a64d873571cd040f692075cd2f44177441f53fe4701f7a1b575
1,case_068,1,owner_first_r4_w1.0_s4,False,success,False,2.682781832991168,,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_冒进第一轮_20260925/slots/case_068/p1_n5/attack/evaluations/attempts/20260925T225039-ab1c7a483ef046c487c54bbbdd96c3a7/record.json,268047,59e20e0bdf4592682e29743548b45d7923320110fdb4b0b0cb4fb679d3ddaf25
1,case_068,1,owner_first_r5_w2.0_s8,False,success,False,6.18911143601872,,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_冒进第一轮_20260925/slots/case_068/p1_n5/attack/evaluations/attempts/20260925T225042-3869c67b021f4611ae98153a763fe845/record.json,342543,7769c079c0b3f614ecbf904287f04eed14b06bced8a5ec1eb82533a1971c4aa9
1,case_068,1,owner_first_r6_w4.0_s16,False,success,False,3.287355002015829,,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_冒进第一轮_20260925/slots/case_068/p1_n5/attack/evaluations/attempts/20260925T225048-d5c6ab8aeacb4b74bd56feaafbcd7ba3/record.json,253936,50af78f7f6c0e64a10ea5fb9b2e6cfdde2aaf3f379aa80e14111b412173fb4e8
1,case_068,1,owner_first_r7_w0.02_s2,False,success,False,13.910297188005643,,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_冒进第一轮_20260925/slots/case_068/p1_n5/attack/evaluations/attempts/20260925T225052-7cc25a1cb96c41b6a20bdc7cf4818c29/record.json,564871,c8d2287c82a20e2e6d11e8c2777b054d8c7133d96786546de6c5851f35fb4387
1,case_068,2,charged_incumbent_replay,True,success,False,2.0357971170160454,,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_冒进第一轮_20260925/slots/case_068/p2_n5/attack/evaluations/attempts/20260925T225005-b18274b423f94ec3931fe5ae960b343e/record.json,134477,fe337773b476efa7ade70aa8295363efd6a75314e283cda2d5f920e5a4225007
1,case_068,2,owner_first_r0_w0.03_s2,False,success,False,1.803768024983583,,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_冒进第一轮_20260925/slots/case_068/p2_n5/attack/evaluations/attempts/20260925T225007-6ae87b04b2f74e06b866abf7bca35681/record.json,188165,d56edb3764ec2b42718a438f0c6e5550c11f382bb6b7a2ad5dfafca4e1fde8c8
1,case_068,2,owner_first_r1_w0.1_s4,False,success,False,2.98295551398769,,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_冒进第一轮_20260925/slots/case_068/p2_n5/attack/evaluations/attempts/20260925T225009-6e8d193ae05f437cbf244d717970bd3d/record.json,359027,0c2257e268ba03e0296df7ab49c90f4c67b3ea95b0709747ea75d2ace669cb6d
1,case_068,2,owner_first_r3_w0.5_s16,False,success,False,2.8473402700037695,,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_冒进第一轮_20260925/slots/case_068/p2_n5/attack/evaluations/attempts/20260925T225013-845caf222f644e968f980434786bcc42/record.json,286400,5158030e6841f9b930c525c40f9b012c0ac93a2e22827dc3c14e2d9909950ff4
1,case_068,2,owner_first_r5_w2.0_s8,False,success,False,2.029945474001579,,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_冒进第一轮_20260925/slots/case_068/p2_n5/attack/evaluations/attempts/20260925T225016-3820471454b8471d8aa7d4dc472b56b8/record.json,227320,eb974cd2f97c20d46d79e08bd12b52eaffe305e44790b9755d5623842222a108
1,case_068,2,owner_first_r6_w4.0_s16,False,success,False,2.0790394360083155,,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_冒进第一轮_20260925/slots/case_068/p2_n5/attack/evaluations/attempts/20260925T225018-08e73443066447b68727ac9d66acc940/record.json,180956,22e52fa57c03b9945e5a9e1be9f1f6fb278b6c13c098a933d81332583aee8541
1,case_068,2,owner_first_r7_w0.02_s2,False,success,False,3.184289398981491,,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_冒进第一轮_20260925/slots/case_068/p2_n5/attack/evaluations/attempts/20260925T225020-13bbecd1245744d3888f016e98b7303b/record.json,369437,ee15384f5f752dc428e1f4dc6ba1127bdf8cd548052bd4c45b55a09fe600a986
1,case_068,3,charged_incumbent_replay,True,success,False,2.080069148010807,,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_冒进第一轮_20260925/slots/case_068/p3_n5/attack/evaluations/attempts/20260925T225006-2c63ed103bab4f6e802f296e499cd9c4/record.json,123937,fe337773b476efa7ade70aa8295363efd6a75314e283cda2d5f920e5a4225007
1,case_068,3,owner_first_r0_w0.03_s2,False,success,False,1.8886064530233853,,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_冒进第一轮_20260925/slots/case_068/p3_n5/attack/evaluations/attempts/20260925T225008-c7a28b04c45d4893812fb8d2173faa2a/record.json,184269,d56edb3764ec2b42718a438f0c6e5550c11f382bb6b7a2ad5dfafca4e1fde8c8
1,case_068,3,owner_first_r1_w0.1_s4,False,success,False,3.0894028870097827,,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_冒进第一轮_20260925/slots/case_068/p3_n5/attack/evaluations/attempts/20260925T225010-5954e7979684430a85bd75848c44fcf1/record.json,347986,0c2257e268ba03e0296df7ab49c90f4c67b3ea95b0709747ea75d2ace669cb6d
1,case_068,3,owner_first_r3_w0.5_s16,False,success,False,2.8562289499968756,,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_冒进第一轮_20260925/slots/case_068/p3_n5/attack/evaluations/attempts/20260925T225014-478fffb705734780aec2053f3b97e3cf/record.json,279001,44ed7a1a52191ee08059eed4a7561a92fcdbad9f92592313009f4ece89bdec3a
1,case_068,3,owner_first_r5_w2.0_s8,False,success,False,2.4347501780139282,,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_冒进第一轮_20260925/slots/case_068/p3_n5/attack/evaluations/attempts/20260925T225017-96b85121b0864cf6b3e95dbed881d509/record.json,213922,c9c199bd9ceddc51bd66b113057e438e1496350dd43a857a60cbe6db3ff14a58
1,case_068,3,owner_first_r6_w4.0_s16,False,success,False,1.9309380849881563,,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_冒进第一轮_20260925/slots/case_068/p3_n5/attack/evaluations/attempts/20260925T225019-331aece2f0e9448e8e15199523adc4a1/record.json,174475,22e52fa57c03b9945e5a9e1be9f1f6fb278b6c13c098a933d81332583aee8541
1,case_068,3,owner_first_r7_w0.02_s2,False,success,False,3.4817186769796535,,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_冒进第一轮_20260925/slots/case_068/p3_n5/attack/evaluations/attempts/20260925T225021-2932be51108b40bf89c848f11adddbe3/record.json,356662,ee15384f5f752dc428e1f4dc6ba1127bdf8cd548052bd4c45b55a09fe600a986
1,case_071,1,charged_incumbent_replay,True,success,False,0.29743229498853907,,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_冒进第一轮_20260925/slots/case_071/p1_n5/attack/evaluations/attempts/20260925T225006-e6ed6e01a3d142dab786c3839ef6b749/record.json,11491,82fbc1bba321d6ba3d3a0b5e1ae0de8702afef1ff945a3afc7f76881e3ab1548
1,case_071,1,owner_first_r0_w0.03_s2,False,success,False,0.3225590960064437,,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_冒进第一轮_20260925/slots/case_071/p1_n5/attack/evaluations/attempts/20260925T225007-942728d5a58c42f58bb1c952962a4fa4/record.json,34609,55f74d7b482b051e843a96a428ef3b8df80ca8f963397e14fe5b96ebaf8b71c0
1,case_071,1,owner_first_r1_w0.1_s4,False,success,False,0.3719858299882617,,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_冒进第一轮_20260925/slots/case_071/p1_n5/attack/evaluations/attempts/20260925T225007-a77be6976a3e45f08675493c24af1858/record.json,30764,4417d22ff642ea351af85894c46247d4283c74a4bb5b6a38e69d9387e604fce8
1,case_071,1,owner_first_r2_w0.2_s8,False,success,False,0.3245900600159075,,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_冒进第一轮_20260925/slots/case_071/p1_n5/attack/evaluations/attempts/20260925T225007-218ad5708ff242a5ae0389472d58477e/record.json,31891,ad4b46a51d27232276aae2cd40d5a0f6972f0687cecb9302085f6c46988dfd34
1,case_071,1,owner_first_r3_w0.5_s16,False,success,False,0.3220833289960865,,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_冒进第一轮_20260925/slots/case_071/p1_n5/attack/evaluations/attempts/20260925T225008-bed00fe155d34aa4ae31ca640e6ec9b4/record.json,30267,c230c3e9bf08561700df48342c568c37f71acd183335ca90c90a4b188f7112cd
1,case_071,1,owner_first_r4_w1.0_s4,False,success,False,0.3318117380258627,,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_冒进第一轮_20260925/slots/case_071/p1_n5/attack/evaluations/attempts/20260925T225008-cd21a538635443ea8807e638964dbb41/record.json,28174,5108648ffab556275fe798859be10cfadedb12e078e313ec19b1e61eda8fdd09
1,case_071,1,owner_first_r5_w2.0_s8,False,success,False,0.34155792501405813,,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_冒进第一轮_20260925/slots/case_071/p1_n5/attack/evaluations/attempts/20260925T225009-5538a63cbcd944bd96e03edcca497f69/record.json,31230,b9617ff39acde8bc077b397174b8e34da37d93d8014b48fde28a7359d9996497
1,case_071,1,owner_first_r6_w4.0_s16,False,success,False,0.3236188009905163,,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_冒进第一轮_20260925/slots/case_071/p1_n5/attack/evaluations/attempts/20260925T225009-73cff1207c704a55bd554d6ecd174fac/record.json,29156,1ac37acf82d3d363d0095a97972fb3cd42d4e7ef7fe9b954d54e30691362a8a2
1,case_071,1,owner_first_r7_w0.02_s2,False,success,False,0.47209553699940443,,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_冒进第一轮_20260925/slots/case_071/p1_n5/attack/evaluations/attempts/20260925T225009-5a83d50f9082496f9f7196966195aff2/record.json,57109,c41c2eb7f20c5da4c6ce405fdba05884fd107f890383059f0445d3b2d3417403
1,case_071,2,charged_incumbent_replay,True,success,False,0.2226576959947124,,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_冒进第一轮_20260925/slots/case_071/p2_n5/attack/evaluations/attempts/20260925T225010-f27053af95c14d778a9c8a24790dd3df/record.json,8852,78382b8fcb08a5145e2f4424d3a7af0d1acad40f5ad2b09ffb2423a4b14e3f74
1,case_071,2,owner_first_r0_w0.03_s2,False,success,False,0.3213077889813576,,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_冒进第一轮_20260925/slots/case_071/p2_n5/attack/evaluations/attempts/20260925T225010-9bc44ef75aff41ec9ff019c203d7e038/record.json,20763,4296020a4c8e6fd33e89a32ee9e502153e4ce273ca784939f0958446d6b33f35
1,case_071,2,owner_first_r1_w0.1_s4,False,success,False,0.27208540099672973,,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_冒进第一轮_20260925/slots/case_071/p2_n5/attack/evaluations/attempts/20260925T225010-57ed92907df04ce682bbdfc8d717bec7/record.json,17685,6aa9afdb915e74d4b3493a7a581f02e7e21de7b2085dc63a07d334c3f11b0129
1,case_071,2,owner_first_r2_w0.2_s8,False,success,False,0.2741974179807585,,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_冒进第一轮_20260925/slots/case_071/p2_n5/attack/evaluations/attempts/20260925T225011-45f994aaad7a43a6af84c9103366fdc4/record.json,18032,046d7901db7f305c9c627d2704a2c5cec207794dd725e86fef2c7e84c265d96e
1,case_071,2,owner_first_r3_w0.5_s16,False,success,False,0.2761890869878698,,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_冒进第一轮_20260925/slots/case_071/p2_n5/attack/evaluations/attempts/20260925T225011-6d0a9d04033149e3844402f6d4f83758/record.json,17720,92054b3aeb01b8cdc142888fce1a71175b08f978eaf7a8a0ac184fa5a12e62fc
1,case_071,2,owner_first_r4_w1.0_s4,False,success,False,0.27130710799247026,,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_冒进第一轮_20260925/slots/case_071/p2_n5/attack/evaluations/attempts/20260925T225011-6cd6a9eaf6e04682b9d1b6249e086e0e/record.json,15539,e4ea2db80d997e67293d644684fe553a19ae430be987e2f770b49aaf0edfe22b
1,case_071,2,owner_first_r5_w2.0_s8,False,success,False,0.2749125690024812,,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_冒进第一轮_20260925/slots/case_071/p2_n5/attack/evaluations/attempts/20260925T225012-173f0aa9165f4617b29843ab97618acb/record.json,18717,911bda68f8c36a12994c66d7e171cf074cf07518248236e4ad0e299991460b6a
1,case_071,2,owner_first_r6_w4.0_s16,False,success,False,0.22183121502166614,,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_冒进第一轮_20260925/slots/case_071/p2_n5/attack/evaluations/attempts/20260925T225012-87f2e370f7744324ba25f1d20f959457/record.json,15697,272b7daa44ad332b529f9e57e94dc0d382848f0c85af6a909186de8f293e4867
1,case_071,2,owner_first_r7_w0.02_s2,False,success,False,0.3268165329936892,,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_冒进第一轮_20260925/slots/case_071/p2_n5/attack/evaluations/attempts/20260925T225012-4cfa46c462944edd8208c12ce70018e2/record.json,32021,d1f0924063467245c0c083e55400d608f5c6d3e8844d410aa313bf11085ee982
1,case_071,3,charged_incumbent_replay,True,success,False,0.27723480301210657,,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_冒进第一轮_20260925/slots/case_071/p3_n5/attack/evaluations/attempts/20260925T225013-aa8073b25f174bb993d50bbdd71574f9/record.json,7494,e5959ba745b4bc68a22f32a2538d97a26a601e86213555027fc42103a6efeac4
1,case_071,3,owner_first_r0_w0.03_s2,False,success,False,0.27078651799820364,,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_冒进第一轮_20260925/slots/case_071/p3_n5/attack/evaluations/attempts/20260925T225013-45e2874933fa4cd1a46b4bd4d4b8dcb7/record.json,16882,e22e389e2c5eebabc452cb1a07e552defd451e90b9397d3dc2f198fb3750c0d7
1,case_071,3,owner_first_r1_w0.1_s4,False,success,False,0.2715184350090567,,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_冒进第一轮_20260925/slots/case_071/p3_n5/attack/evaluations/attempts/20260925T225013-2428bcae90a94eeaa75fb95b90ec0a15/record.json,17393,6aa9afdb915e74d4b3493a7a581f02e7e21de7b2085dc63a07d334c3f11b0129
1,case_071,3,owner_first_r2_w0.2_s8,False,success,False,0.34680393399321474,,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_冒进第一轮_20260925/slots/case_071/p3_n5/attack/evaluations/attempts/20260925T225013-9e273d79807944b2a253884897293d98/record.json,17197,4055ad0053c110f7ff60cfa195fc35827e3413cd5c1280a6ea0bf1aeeb87fca3
1,case_071,3,owner_first_r3_w0.5_s16,False,success,False,0.33535552499233745,,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_冒进第一轮_20260925/slots/case_071/p3_n5/attack/evaluations/attempts/20260925T225014-e8b67da724f44315b5911a3e37c58da0/record.json,17410,92054b3aeb01b8cdc142888fce1a71175b08f978eaf7a8a0ac184fa5a12e62fc
1,case_071,3,owner_first_r4_w1.0_s4,False,success,False,0.34257532499032095,,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_冒进第一轮_20260925/slots/case_071/p3_n5/attack/evaluations/attempts/20260925T225014-5509236dfc9f4320a2a667360aa829ae/record.json,16341,9072db62a1ab7f1ccbcf15a878071545939bfec49a7734990e6a56965c51dc10
1,case_071,3,owner_first_r5_w2.0_s8,False,success,False,0.3348212550044991,,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_冒进第一轮_20260925/slots/case_071/p3_n5/attack/evaluations/attempts/20260925T225015-32d65a7ef2e4409d904557509872d43f/record.json,18284,911bda68f8c36a12994c66d7e171cf074cf07518248236e4ad0e299991460b6a
1,case_071,3,owner_first_r6_w4.0_s16,False,success,False,0.3309344240115024,,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_冒进第一轮_20260925/slots/case_071/p3_n5/attack/evaluations/attempts/20260925T225015-7d64d5eb6b2e4cc8b5c84a81b682ea60/record.json,15238,31b78f953ac2cc213055c8fea14932467d9d35a7d1075bd2f724d7346e0a3ab6
1,case_071,3,owner_first_r7_w0.02_s2,False,success,False,0.3239243410062045,,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_冒进第一轮_20260925/slots/case_071/p3_n5/attack/evaluations/attempts/20260925T225015-00d125e752f5484381054eacd1760cd3/record.json,31199,d1f0924063467245c0c083e55400d608f5c6d3e8844d410aa313bf11085ee982
1,case_075,1,charged_incumbent_replay,True,success,False,32.31438791000983,,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_冒进第一轮_20260925/slots/case_075/p1_n5/attack/evaluations/attempts/20260925T225016-9b7c6ccbdb8b45da81df6002750e529a/record.json,720755,7b70b4cbd92a27ca5e17d6b207ab33a2b20d5775017da5fb3fb646675f478cdf
1,case_075,1,owner_first_r0_w0.03_s2,False,success,False,17.87046893200022,,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_冒进第一轮_20260925/slots/case_075/p1_n5/attack/evaluations/attempts/20260925T225048-c8f3b708caef41dd9c1cdd7fd8f5abe4/record.json,865477,865d6ea0404ebd3e55b94aca3b8110b6ecb4ef461eaa52ff7b9ff512641ecc1f
1,case_075,1,owner_first_r1_w0.1_s4,False,success,False,19.27125445200363,,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_冒进第一轮_20260925/slots/case_075/p1_n5/attack/evaluations/attempts/20260925T225107-189ea1df9c4b47e28aced68acd5a063f/record.json,1171887,b8e448482fc4c3fc8a87ded35705a64bfd9e4aed880857d7cd9c382b9ac36130
1,case_075,1,owner_first_r2_w0.2_s8,False,success,False,14.056366996024735,,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_冒进第一轮_20260925/slots/case_075/p1_n5/attack/evaluations/attempts/20260925T225126-7b98b82ca885412c8493b4750fb882bf/record.json,898494,75c5e8735ecc92043ff108687187057ca99063830ce26e76154681070635e570
1,case_075,1,owner_first_r3_w0.5_s16,False,success,False,15.61279531402397,,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_冒进第一轮_20260925/slots/case_075/p1_n5/attack/evaluations/attempts/20260925T225140-3a634f1099364053847255774713b1ed/record.json,1080327,3c1c6039cbb8886315c5755a9b776d2e4eaec8dfaf667698d65eea0a8bd7a178
