case,problem,cores,kind,status,makespan,seconds,plan_sha256,record_sha256,record_path
case_064,3,2,search,success,14923,0.2243409960065037,e2c7a680ffe2030bbd2236252d73b58dc23e3c04a2902682d43c7f64832bc7d9,b9a19436e171db5396540c03db50ea9764c9947cfb60fca956be8cc3c75e349a,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_B批_跨核接口_20260925/slots/case_064/p3_n2/v2/evaluations/attempts/20260925T212324-02c5cbe112724307b77fd606063586c2/record.json
case_064,3,2,search,success,15560,0.22060716700798366,a4e6328ec722f7e2472b121d45251c590c5ed9b1259d432b957d53d8ed5b574f,80baa1ebe5f59da88b86cffa6330daf8c7a787f0061b18c8b6304cf50d5a5f71,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_B批_跨核接口_20260925/slots/case_064/p3_n2/v2/evaluations/attempts/20260925T212324-9931016a47c843c59003a9b23aa31d8c/record.json
case_064,3,3,search,success,14563,0.21893092199752573,d3afba5fe8b7fd94cb5ad3bd2a8d97a3e0eeb979c24e0b146a3d8e2ed21cbb79,fac9639141b7e5f120347903bd8db2d2bb1cd80807917faabfe40b1f70b3933d,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_B批_跨核接口_20260925/slots/case_064/p3_n3/v2/evaluations/attempts/20260925T212324-22962f4d3f704d0ba258b0f1e5497de2/record.json
case_064,3,3,search,success,17589,0.22001418699801434,be14230986d669b2b4edd2595c63639c2d8978ac3c4b52ca4e55e60899ba868b,774673f942b17bb0a935e2c62389534cfe0869395788e6cb419a524fb6739811,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_B批_跨核接口_20260925/slots/case_064/p3_n3/v2/evaluations/attempts/20260925T212324-ccc3a78fa11b4851a112a4ac330cedd0/record.json
case_064,3,3,search,success,17012,0.22043180400214624,c2770a9ed8026a284101b25f7aacc94ba08afb23b6c3cda77608fd57c4d4eefe,085996022f266cd91a0e427ebf0298b0f6de9734b29a4c5debebb2bfebb6ccf4,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_B批_跨核接口_20260925/slots/case_064/p3_n3/v2/evaluations/attempts/20260925T212325-22c76404d4f5430d8c4bb52ca6000888/record.json
case_064,3,3,search,success,15629,0.2199168179940898,d595193b1cf1ec3c1b8b10050a9a685175fd91ea64a4f4ffbe1c05449957808d,162efe2615a5f88607fdefda715a4be5f2899d3b5ec40ffc2d91f87a04eac240,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_B批_跨核接口_20260925/slots/case_064/p3_n3/v2/evaluations/attempts/20260925T212325-a70aa26630f74da5baaaa6a6ac2f2530/record.json
case_064,3,4,search,success,15043,0.22015981099684723,6f90021f921d733aaea0372f62a9404a241d8356b266938d5b2476b885a052aa,a18ea7b9a2bf690ef4c508842821a26193429d3a2ec9eb7a1f7967e6e88d7b22,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_B批_跨核接口_20260925/slots/case_064/p3_n4/v2/evaluations/attempts/20260925T212324-696158502f054ee99dab0d00446402f5/record.json
case_064,3,4,search,success,9149,0.27073270099936053,bf787fb65d3a273365f67e127479e979a79e40e1252493fc3da70c505a77baff,f0457599332d96ad8e4bbd31ebc6fbe55364c5459b865a85e5d7a9c6345c03c4,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_B批_跨核接口_20260925/slots/case_064/p3_n4/v2/evaluations/attempts/20260925T212325-2744a7009dbd4940a7be514f24e00ec2/record.json
case_064,3,4,search,success,9524,0.2193118819996016,1a880244f494aba4a081a315a3594df1b79f42ccd31268caa184b4ca8833573e,a3c6d17c75ea80eea8e39a88dc4d5bf2ee63d3cd080b0ad2f17218341d2b5d0d,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_B批_跨核接口_20260925/slots/case_064/p3_n4/v2/evaluations/attempts/20260925T212325-aa3eb57ca457477c8fab91f29b00c9f0/record.json
case_064,3,4,search,success,17988,0.2199971249938244,d70c8b4a07aaf8b39b5ebdacfe8981cbb35048105f29dbd9d2033485621ba0c1,77431ba4beb64f1e766d50be7a0b1f45b67e614ab44fc62460142036117a8c1f,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_B批_跨核接口_20260925/slots/case_064/p3_n4/v2/evaluations/attempts/20260925T212325-f445c9888d754302952494651bd665b0/record.json
case_071,0,1,search,success,18919,0.16742393298773095,74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b,8844384bacace39d354deed1f5ade2052c5972e55260b0726212c4b0bc05a2cb,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_B批_跨核接口_20260925/slots/case_071/p0_n1/official_singlecore/evaluations/attempts/20260925T212329-5a83b37d84884e61a7d8bf41987314f1/record.json
case_071,1,1,search,success,21406,0.22130964399548247,d45cde2f2bdf9fd2ce6455e38efcc1d0811e6de82b835e9199bde99003c49bb1,5df55d56f65c8f76763d4f7bbbf812e5e4cfa7880324be7a13ae98f36c35f2e0,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_B批_跨核接口_20260925/slots/case_071/p1_n1/v2/evaluations/attempts/20260925T212325-8f2fd331639e43af92e5d00e638930bb/record.json
case_071,1,1,search,success,18919,0.22075712599325925,b1e4b0495de088a0acec2581ee79d908e23b0ec28add7e26260afe7ab5e4abd3,e2fdcedc23ae9c49e754d8953d22acb9f8fb6a5cb7cc97e25fb810bd90d4fcaf,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_B批_跨核接口_20260925/slots/case_071/p1_n1/v2/evaluations/attempts/20260925T212325-a5debf60fe5d4d9bba450c0b196a1115/record.json
case_071,1,1,search,success,18799,0.17456652999680955,35e1f1636be63e5dcf595fecb97115585f896a8d9cf341d8e94e6d8013d3e25e,592819b6bda11f8df4c6aa9d0053151f65bd7016d4b12b8d9cc86b42aaa29a7f,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_B批_跨核接口_20260925/slots/case_071/p1_n1/v2/evaluations/attempts/20260925T212326-38272062d54242b1aa85c6f61ad9553d/record.json
case_071,1,1,search,success,18919,0.2194719599938253,4730d9401d57fd9c3bf4640b2aab61d0fe0af22bfdaf099d8c63ce1cee58a7f3,a5f354827e60e438da6f8ecc26372f7b09fd552bbbbbe8ba01765711b6dc7efc,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_B批_跨核接口_20260925/slots/case_071/p1_n1/v2/evaluations/attempts/20260925T212326-4bd617fd47db4178bda742712b540950/record.json
case_071,1,2,search,success,18919,0.2194915750005748,3f62cc03dcf4ea0cac686a0904b3a34d64e3e510d7a7f3690a63760ba96bb985,31d1056939d5b4bd7b6a26f724ecca8b405ec765a0e4847f3353eaeed59d4b69,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_B批_跨核接口_20260925/slots/case_071/p1_n2/v2/evaluations/attempts/20260925T212326-133d0067abd94d71b42e228be699eb55/record.json
case_071,1,2,search,success,18919,0.22070359000645112,5ed80292231905aee58701d948e7924507b7aa8a99eea5c795bd02c88479d894,315c0fe5d7442b71eecdadd889232be8c15d54fa40fa8644f15a002e8dead917,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_B批_跨核接口_20260925/slots/case_071/p1_n2/v2/evaluations/attempts/20260925T212326-5b4e3c3174fc4638997fe8c422ee8cdc/record.json
case_071,1,2,search,success,18858,0.219403366005281,1e4a6f1ad624182ea5e7bd4683d352f9a0778820b1f9c895d5535f268f1f8f63,24c668839c93066513b7e2e34b220d824dfd7ae915612889d41edcad9d9d3335,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_B批_跨核接口_20260925/slots/case_071/p1_n2/v2/evaluations/attempts/20260925T212326-8345794d83534e4886cc11cb237b440e/record.json
case_071,1,2,search,success,18533,0.220277216998511,fbbf7cf74fffdcd74ee076585fd48784c21f3bd6fc7553ab3b6f9929841b9f83,afe15afd4be481e15e1a2c042f016a030bc7c41594db773e99c54f25d1a661c5,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_B批_跨核接口_20260925/slots/case_071/p1_n2/v2/evaluations/attempts/20260925T212326-92d2a8fa5dd640059dd277141aab73ef/record.json
case_071,1,3,search,success,18919,0.21947116499359254,49d57a62e613166991c2378ba61b808b0c9972d2525f283de1eea2fd8c25ec68,82fd8f88e52ed11fd0562c4297c907e5e6ec5b22b59d4cfc5e9ff252cc377c86,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_B批_跨核接口_20260925/slots/case_071/p1_n3/v2/evaluations/attempts/20260925T212326-acdef75fefec4fe39cedd43653fed565/record.json
case_071,1,3,search,success,17281,0.21992321399739012,d59aa0ed712bbd78b844121aa0201336663706a4d71b47b5713147e0ea83978f,9bcdb6e9ece4b8d4716892c5cc2b16929db1b2ecb322557e8fdb3cf86879cb2a,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_B批_跨核接口_20260925/slots/case_071/p1_n3/v2/evaluations/attempts/20260925T212327-3cf7ffa6d04046e18077b4f5c48f7bc0/record.json
case_071,1,3,search,success,17281,0.22096152199083008,512d6d0c8475cdb29601741b82d54f7f6d3ed813857d1c6fae0808a2b3087c4b,3ea30213622524839671aeb382f8f92c1d5a794915d836983e2951db9bc85595,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_B批_跨核接口_20260925/slots/case_071/p1_n3/v2/evaluations/attempts/20260925T212327-45b75e6d753f464f92781cf6299283e4/record.json
case_071,1,3,search,success,20033,0.2271441819902975,a6b4987e6b174cdb235ff81bf0cd95b80a8f8748a7c4ac00c29072ec18ba4699,f9d1b02566a5c43c0f4dae31d71f70f72d66bf197cfb8e84ac200777189ff3cc,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_B批_跨核接口_20260925/slots/case_071/p1_n3/v2/evaluations/attempts/20260925T212327-d144650196534e2fb4d08ce3e0477105/record.json
case_071,1,4,search,success,18919,0.2213599099923158,7174eb235b2fa666727607e335810d176d5cd13614693b47173331d50f59ea8a,d5965698714fede88fa9c93c12302c61cf90281dcbf133de0bce9db1b730d5a4,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_B批_跨核接口_20260925/slots/case_071/p1_n4/v2/evaluations/attempts/20260925T212327-8b81a61b948846bab3e9f7e4ee756fa4/record.json
case_071,1,4,search,success,19312,0.2199063050065888,d0704ae5a805de55a0faed082e8be487c2adbff09b71e185452f3d5e920ded02,b3114f8ec1350532b1fc8a5a57708eee02889e2b4ace92ccd71d19d427f46459,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_B批_跨核接口_20260925/slots/case_071/p1_n4/v2/evaluations/attempts/20260925T212327-d90f474dfc8147208ea64cb8ce17e94d/record.json
case_071,1,4,search,success,18919,0.16862841899273917,647fea0d06eb6f7c52b47b75f69a7beb3312ec754d29165cb9030f692bac59b1,d9f64ffd91473e200195528ccd3484c2d1cb7ecba3987d56793310f23be0f3fa,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_B批_跨核接口_20260925/slots/case_071/p1_n4/v2/evaluations/attempts/20260925T212328-41263b4c76274f8ca2afdb93f968dcca/record.json
case_071,1,4,search,success,13897,0.21931079600472003,7582b965f5aa44dc874cdb9afd2ad628127d79655cd4086343ee0a1ec13cee41,80d5ff176d52e584fde5075979b9374955fe67fdbe59216b37ddf6eff960e786,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_B批_跨核接口_20260925/slots/case_071/p1_n4/v2/evaluations/attempts/20260925T212328-e2dac1c0f5c6419fa307146601475ee2/record.json
case_071,2,1,search,success,18919,0.1711740510072559,4730d9401d57fd9c3bf4640b2aab61d0fe0af22bfdaf099d8c63ce1cee58a7f3,b787a2abd72a5013e365ad7bae2586e6f792fb1f7f3559f5970dd0c0c842afb8,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_B批_跨核接口_20260925/slots/case_071/p2_n1/v2/evaluations/attempts/20260925T212325-1346abb7557948e3897d7ce6c75bf684/record.json
case_071,2,1,search,success,19185,0.16906638399814256,2515364495333539fb88e4af1a88258b5babd315cdd9c2fd580d0e5f11bd6c87,ebec9169d12b87a55f7ef78872ea426f59d40e7b016f841b5bfd011f5011689b,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_B批_跨核接口_20260925/slots/case_071/p2_n1/v2/evaluations/attempts/20260925T212325-71e940a7997e4ad899f6609a33f49f26/record.json
case_071,2,1,search,success,18919,0.1703139570017811,5dc8ebb79b94e44e01053c990eea0a6c4ac87a274423017b1b2ceec795f4f260,d7f4afda421558692b2e586cc39bcc7f425a9fff570b8f4c07d141c672181c94,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_B批_跨核接口_20260925/slots/case_071/p2_n1/v2/evaluations/attempts/20260925T212326-602e49d5fac64a3c9029ec615e2792d7/record.json
case_071,2,1,search,success,18919,0.16979217999323737,b1e4b0495de088a0acec2581ee79d908e23b0ec28add7e26260afe7ab5e4abd3,7a99715ed54e6db4de3017b421fb0e39d5bb15457bc175bcbac933b37e77656e,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_B批_跨核接口_20260925/slots/case_071/p2_n1/v2/evaluations/attempts/20260925T212326-92e441a42d92406c9937aa09c1e85f6e/record.json
case_071,2,2,search,success,16225,0.16951543498726096,d1c67e87db7f89f7665ec40ae43f1876a7667cdf3b0b9ae7be19b6b8acd5b9d1,298f344f62cae7507870b9c49c4f5b3d3dfc08d3d182320d1dc71b4f0555b732,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_B批_跨核接口_20260925/slots/case_071/p2_n2/v2/evaluations/attempts/20260925T212326-01da371648d44024b02607705084acf5/record.json
case_071,2,2,search,success,11429,0.1714240240107756,6cb94b2427ee283c46280c82a0f52e002da91a5a1f1a5840d9ddae79e3684489,631290f80b9574e6c36853e21cfaffcc8219e9e87f7ebc3384cb2db02507848b,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_B批_跨核接口_20260925/slots/case_071/p2_n2/v2/evaluations/attempts/20260925T212326-533e682be06947959284ccc825431d0f/record.json
case_071,2,2,search,success,11778,0.17021253900020383,c8cf4325f3f4f6dffb21c2d7ca7e8ac1b6f1a2d908983a6c43e16bf65b20fb78,3f9e9a452f7fd9abfabca81574d8cb5065de2930a792381d3a4df3193c1220ee,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_B批_跨核接口_20260925/slots/case_071/p2_n2/v2/evaluations/attempts/20260925T212326-59ddde5965944c1884cd5b8de38d582b/record.json
case_071,2,2,search,success,12855,0.16953136600204743,c92428942a55e11e3a78c1f79b4c586d3b08915d3705cf00d176b1c0ab0928d1,cc5aced8fdd1ecd749a504ef7900b873d965896e7054c4af757c83aa3bbb8a33,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_B批_跨核接口_20260925/slots/case_071/p2_n2/v2/evaluations/attempts/20260925T212327-bd17f74815404017a7fa171900d4cd0e/record.json
case_071,2,3,search,success,11536,0.22218875099497382,28832282610153bf846754bcfb8ec0bad85cecdfb49b0bc8fbf8dd5f4a0086b8,e7d4bb6cca39db5d306da45f74dba0d6ae1a6476f81e46b5cd3861f0d5b05ef0,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_B批_跨核接口_20260925/slots/case_071/p2_n3/v2/evaluations/attempts/20260925T212327-83d0e11c770141b48a9b6b93e3ba2e8f/record.json
case_071,2,3,search,success,10546,0.16973679600050673,6aecdc1cf5d12c1dcc4f8e5b40fa8ce46c4fd759874091a3062b60d1a5a32f89,40ebbd80282c03b3c06baf81aadb6644fc0c3a27493c7d1391f6cc3ba131d905,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_B批_跨核接口_20260925/slots/case_071/p2_n3/v2/evaluations/attempts/20260925T212327-a3b5d4ebdb054b4ab09e3621921fbacc/record.json
case_071,2,3,search,success,14041,0.17361265799263492,c01871740f0859ec2c7958cd32bbcae0a0746c5bdbb8df07ebe15424af791548,6d1fa3202f0c317bb0d82e2b9668bfea4316f2a61fd43f134e12dd45a00cf342,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_B批_跨核接口_20260925/slots/case_071/p2_n3/v2/evaluations/attempts/20260925T212327-da5e9fc97d794e4da806ca1ec4b77f9b/record.json
case_071,2,3,search,success,12418,0.22104125798796304,b28a4d22f4d05de2ca699a98feecb43841a33eae6491c207c824cf3f5d4d3b9e,5494b9799fe622d743c0818f87dce24643f27923350ee4025e0e4e55fcf2b6e2,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_B批_跨核接口_20260925/slots/case_071/p2_n3/v2/evaluations/attempts/20260925T212327-fd78758ccc6a4fd6947e721b766b7ecf/record.json
case_071,2,4,search,success,12535,0.17089427600149065,b12f56076da876ca09decce834bf27f823472ace8ac483d5ebff6618413877ab,79eb78feb4b27442d52cd933bb6af64b2b71aeca2767afddd40aa7efb4e73d11,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_B批_跨核接口_20260925/slots/case_071/p2_n4/v2/evaluations/attempts/20260925T212328-32a2d1760ace4dd3baf5386d8fe28933/record.json
case_071,2,4,search,success,11128,0.1692995079938555,8ea6e418c8fe10aeb7d544d4bbf4cc35825b74cc5ee507bdc845111ca9b08685,ab26ac42b527429e8ef4a4c77cb60ba3554d9c72e01e11d5e4222faa489e9a47,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_B批_跨核接口_20260925/slots/case_071/p2_n4/v2/evaluations/attempts/20260925T212328-364562a8182e476ca512d07d383c1d1f/record.json
case_071,2,4,search,success,9570,0.16940207598963752,b1c83d99ab7dd81b5a7b6a9757e888bf6286c3f30e69f2ee96af1b75d94c94a8,bbf4b56fad69ef29d4e774b1a66484728b3508227fe5af3a4402b4474e97a44e,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_B批_跨核接口_20260925/slots/case_071/p2_n4/v2/evaluations/attempts/20260925T212328-36b9dd42f9b649a8805a30d174525593/record.json
case_071,2,4,search,success,13569,0.16918557899771258,57ec21231366ed691260cc4c2b2c71d8501f0f11269adb716808e44ed26321a1,9f70884d4bd56ecf70da4f4a519d2c3ffa26265f192add6fe77b6aec2306b1e0,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_B批_跨核接口_20260925/slots/case_071/p2_n4/v2/evaluations/attempts/20260925T212328-cf4bd042c3ca45b2b950dc07182a2781/record.json
case_071,3,1,search,success,18919,0.16962345100182574,4730d9401d57fd9c3bf4640b2aab61d0fe0af22bfdaf099d8c63ce1cee58a7f3,a4c5bd6a16c976dfcb55e60c644bbd8c3624ab164e68a7a70f5a2640b2e534ab,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_B批_跨核接口_20260925/slots/case_071/p3_n1/v2/evaluations/attempts/20260925T212325-5c4a83a4ec7e4138bc900ce55539de19/record.json
case_071,3,1,search,success,18919,0.1723404429940274,b1e4b0495de088a0acec2581ee79d908e23b0ec28add7e26260afe7ab5e4abd3,09cd1e33892ccd79c4a47405e042e2fc5955bccc1ae8bafedee57b8c31229db6,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_B批_跨核接口_20260925/slots/case_071/p3_n1/v2/evaluations/attempts/20260925T212326-1ac7a96bacb447d4891373b761f0cce4/record.json
case_071,3,1,search,success,18919,0.16892047500004992,5dc8ebb79b94e44e01053c990eea0a6c4ac87a274423017b1b2ceec795f4f260,233d161b7e991ef629afefa6d7a563319791aafa639a35c7cb87d29a954e8513,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_B批_跨核接口_20260925/slots/case_071/p3_n1/v2/evaluations/attempts/20260925T212326-510c3afe690445ba8d272c725e07966a/record.json
case_071,3,1,search,success,19185,0.1715240079938667,9a3f4ccd23e81e759f0edf7ecf7b31b809279b624486729414ebfde93823ed0e,496e2626224e566f469f0f0078b08283b26d2bb1522881f8c346ce8bc7bbdeb2,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_B批_跨核接口_20260925/slots/case_071/p3_n1/v2/evaluations/attempts/20260925T212326-61dda28f793f4a25bf4a05470f21f8de/record.json
case_071,3,2,search,success,14967,0.1695078720076708,c249402b9f849f2907a365b8dbca1a10e2e2077d464356cd320bb007c3d7bf0b,2724e7d04f38f1b0fc1a810697519c893d090f7463dbe1d8518c9813efc666fb,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_B批_跨核接口_20260925/slots/case_071/p3_n2/v2/evaluations/attempts/20260925T212326-60b9eef81c784a5f90f3240741c39961/record.json
case_071,3,2,search,success,11714,0.17016672900354024,c8cf4325f3f4f6dffb21c2d7ca7e8ac1b6f1a2d908983a6c43e16bf65b20fb78,21edea6e488c5db714dae118f3b449e9c0719a3ffc359e4691359325b983a38c,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_B批_跨核接口_20260925/slots/case_071/p3_n2/v2/evaluations/attempts/20260925T212326-bfb03e9164f64e04970327094124fd28/record.json
case_071,3,2,search,success,16223,0.170405885000946,d1c67e87db7f89f7665ec40ae43f1876a7667cdf3b0b9ae7be19b6b8acd5b9d1,0966283623bf4f0830be6bfc1fddb6990500a4bdf48473e9c86c184675ed4eb5,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_B批_跨核接口_20260925/slots/case_071/p3_n2/v2/evaluations/attempts/20260925T212327-39664fc2fa2e4a97b6067be0e4827da3/record.json
case_071,3,2,search,success,12826,0.1698426590010058,c92428942a55e11e3a78c1f79b4c586d3b08915d3705cf00d176b1c0ab0928d1,1ce6bc63a2529b50870906ed60368a1a38ecf585767b0aa75c93765b2c93f9ea,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_B批_跨核接口_20260925/slots/case_071/p3_n2/v2/evaluations/attempts/20260925T212327-d2f1e823a8b94b1498a39df5271fda21/record.json
case_071,3,3,search,success,14458,0.2199975980038289,f1dac5c7d64a36826d7a15bc30b20fcfcc20d40b7ff85765ebc873daa30aa2a8,4ed56778e56fc1e8c82f3a2eec0f50c9bd258177814741874ab507b33b4fd33a,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_B批_跨核接口_20260925/slots/case_071/p3_n3/v2/evaluations/attempts/20260925T212327-0a73e7e23ae9491eb96e42b8346e34f9/record.json
case_071,3,3,search,success,11388,0.16930175200104713,28832282610153bf846754bcfb8ec0bad85cecdfb49b0bc8fbf8dd5f4a0086b8,e2c4cf5c1da41ba75652108363057fab8e7cb6ecdd75c8611dd680fb69ef775c,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_B批_跨核接口_20260925/slots/case_071/p3_n3/v2/evaluations/attempts/20260925T212327-bcac6d3f526643e79c655cc06c446fb6/record.json
case_071,3,3,search,success,12161,0.22064200199383777,b28a4d22f4d05de2ca699a98feecb43841a33eae6491c207c824cf3f5d4d3b9e,ca4b75568af034867d03f34f45c9e0d38d32459febfc4335683dac5fdf8a1cf4,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_B批_跨核接口_20260925/slots/case_071/p3_n3/v2/evaluations/attempts/20260925T212327-c8645e4edf624b8381616c371c30ef18/record.json
case_071,3,3,search,success,10257,0.1694029549980769,6aecdc1cf5d12c1dcc4f8e5b40fa8ce46c4fd759874091a3062b60d1a5a32f89,ecce3f61087efc1abb9e1c2775afd96b5671c8ce3902bd19c466a2e4e87e0b6a,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_B批_跨核接口_20260925/slots/case_071/p3_n3/v2/evaluations/attempts/20260925T212328-fdc3977c627c497f8985626ef34a76d6/record.json
case_071,3,4,search,success,12379,0.17112577200168744,b12f56076da876ca09decce834bf27f823472ace8ac483d5ebff6618413877ab,81537fa1895ee0ad1264c7e9a9e64573f147061e160981ff408ec5a3d5b29c85,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_B批_跨核接口_20260925/slots/case_071/p3_n4/v2/evaluations/attempts/20260925T212328-04e39ad2a36a4be0a14e87751bf81bf4/record.json
case_071,3,4,search,success,9445,0.16851500199118163,b1c83d99ab7dd81b5a7b6a9757e888bf6286c3f30e69f2ee96af1b75d94c94a8,5527a2590fc74c3a1de54147d332694fed7acf8df8da22cc8f01b052d2f775b7,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_B批_跨核接口_20260925/slots/case_071/p3_n4/v2/evaluations/attempts/20260925T212328-393cc8f5d6ad4b0ca8f2fd1dc4eb9abb/record.json
case_071,3,4,search,success,14443,0.1684221829927992,4fb7ae5cf6e30d771512ae9246b1b6acaac56fadacfca5dc5c3b802bae9b48dc,05e6a0c4b06d25ddd9bb4684cccc372df2513ffdfe5dec55a4b733f7f6b4b932,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_B批_跨核接口_20260925/slots/case_071/p3_n4/v2/evaluations/attempts/20260925T212328-6bd5aaad689d4f87958702143be18c08/record.json
case_071,3,4,search,success,9833,0.16886747399985325,2564b4e675ab7dcface3eb4480044ab3e420d34cb5824bbfe93239e65deb2790,e7a99834d6fbee95444b5f1fc7b464b350b2bba4fc7861715f24450d96a2e73d,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_B批_跨核接口_20260925/slots/case_071/p3_n4/v2/evaluations/attempts/20260925T212329-2d2df1dd58f74fbc82e5672a0c50738d/record.json
case_001,1,5,search,success,47502,0.22241020599904004,811c489eb7d6113f0afaa4b601c2327b28ff85d87c97f113bb17239be950b2e6,46e7b0c9401703fd726bbb47061680f1eca75f72e64cfc67d145aabc23331d36,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_C批_100图宽筛_20260925_v1/slots/case_001/p1_n5/v2/evaluations/attempts/20260925T214852-7580e3141f64444d9d92c150361a01ec/record.json
