batch,case,method,candidate,joint_stage,mechanism,status,makespan,accepted,cache_hit,record
P3读序扩展_v1,case_026,read_order,observed_order_control,,reencoding_control,success,26588,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112018-e44646ee419043e0a0e5edd9447d4fa3/record.json
P3读序扩展_v1,case_026,read_order,t3_w8_advance,,advance_critical_consumer,success,26588,False,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112018-d029378ccb76470b8827694bf1e50464/record.json
P3读序扩展_v1,case_026,read_order,t4_w32_advance,,advance_critical_consumer,success,28786,False,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112018-429b479255514ca8be7545a7f58c220b/record.json
P3读序扩展_v1,case_026,read_order,t4_w128_advance,,advance_critical_consumer,success,29427,False,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112018-89e2c5c6e47848a1b325295a5fc60756/record.json
P3读序扩展_v1,case_026,read_order,t4_w8_advance,,advance_critical_consumer,success,27625,False,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112018-093eea370e6b42ffaf245455239a899a/record.json
P3读序扩展_v1,case_026,read_order,t5_w32_advance,,advance_critical_consumer,success,26861,False,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112018-62c31ba48cea4da49e478198d2f4c307/record.json
P3读序扩展_v1,case_026,read_order,t5_w8_advance,,advance_critical_consumer,success,26662,False,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112018-401c9b6eadff4d01823afda59e7aa20a/record.json
P3读序扩展_v1,case_026,read_order,t6_w32_advance,,advance_critical_consumer,success,26616,False,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112019-b7ef1583623f47808bfc44b82a54d67c/record.json
P3读序扩展_v1,case_026,read_order,t6_w8_advance,,advance_critical_consumer,success,26343,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112019-e0cdd7c22397402d817a1f211d6aff89/record.json
P3读序扩展_v1,case_026,read_order,t7_w32_advance,,advance_critical_consumer,success,27033,False,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112019-488d756dddf542d289bdf4b5d9ab1d18/record.json
P3读序扩展_v1,case_026,read_order,t7_w8_advance,,advance_critical_consumer,success,26588,False,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112019-2c103fa24cfd4804ae8c87c2996dc0ba/record.json
P3读序扩展_v1,case_044,read_order,observed_order_control,,reencoding_control,success,43843,False,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112017-580f328d71a949259ca69375308a578d/record.json
P3读序扩展_v1,case_044,read_order,t0_w8_advance,,advance_critical_consumer,success,43843,False,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112017-b5318cb9c99340a9bee33d695c906c70/record.json
P3读序扩展_v1,case_044,read_order,t6_w8_work,,independent_work_before_follower,success,43843,False,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112018-73c5373501334820b7e9754177b1ddd7/record.json
P3读序扩展_v1,case_044,read_order,t0_w32_advance,,advance_critical_consumer,success,44364,False,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112018-38052b44f3654151aa5d5bef33c6af81/record.json
P3读序扩展_v1,case_044,read_order,t0_w128_advance,,advance_critical_consumer,success,49208,False,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112018-dc01033f9847436684b5a72c89b4cb9a/record.json
P3读序扩展_v1,case_044,read_order,t1_w8_advance,,advance_critical_consumer,success,43843,False,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112018-c5533dbf893748eeb8b38921546cced8/record.json
P3读序扩展_v1,case_044,read_order,t1_w32_advance,,advance_critical_consumer,success,44974,False,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112018-a95c6b4f6bf74f5489a1524ba6ef65fb/record.json
P3读序扩展_v1,case_044,read_order,t1_w128_advance,,advance_critical_consumer,success,49736,False,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112019-c73df36f09a04425984146d383c5f41d/record.json
P3读序扩展_v1,case_044,read_order,t2_w8_advance,,advance_critical_consumer,success,43843,False,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112019-65701818cdd24fc697e494205c0fe81b/record.json
P3读序扩展_v1,case_044,read_order,t2_w32_advance,,advance_critical_consumer,success,43843,False,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112019-1a68d27c95b749fab23607b30af81c18/record.json
P3读序扩展_v1,case_044,read_order,t2_w128_advance,,advance_critical_consumer,success,47488,False,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112019-774f4fa407214966945a4e1a23eb35e0/record.json
P3读序扩展_v1,case_044,read_order,t3_w8_advance,,advance_critical_consumer,success,43843,False,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112019-bdc3d0f4862a4e30a631981bbac7465c/record.json
P3读序扩展_v1,case_052,read_order,observed_order_control,,reencoding_control,success,34883,False,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112020-24084085940149969c5652c9839dbee1/record.json
P3读序扩展_v1,case_052,read_order,t0_w8_work,,independent_work_before_follower,success,35543,False,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112020-7d7bf0a8a44c44d9874ef5ec070dafa5/record.json
P3读序扩展_v1,case_052,read_order,t4_w8_advance,,advance_critical_consumer,success,34883,False,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112020-a367e99f314843a08e99f7505cfdd269/record.json
P3读序扩展_v1,case_052,read_order,t0_w32_work,,independent_work_before_follower,success,35847,False,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112020-a7a384592e894ca8a8040c6822bc7483/record.json
P3读序扩展_v1,case_052,read_order,t0_w128_work,,independent_work_before_follower,success,32948,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112020-b458cb8820e04f31a71bbf6ee376cd23/record.json
P3读序扩展_v1,case_052,read_order,t1_w8_work,,independent_work_before_follower,success,34883,False,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112020-2093c2866dd54f55aaea29d2b446d919/record.json
P3读序扩展_v1,case_052,read_order,t6_w8_advance,,advance_critical_consumer,success,34883,False,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112020-ac7770f3cbbc4342920ad516c1558bca/record.json
P3读序扩展_v1,case_052,read_order,t1_w32_work,,independent_work_before_follower,success,34883,False,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112021-216bf82c03394b5f9b086dc514fcaa5e/record.json
P3读序扩展_v1,case_052,read_order,t1_w128_work,,independent_work_before_follower,success,34883,False,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112021-d6b9dd9d889044cfaa64ac7ea5904fcf/record.json
P3读序扩展_v1,case_052,read_order,t2_w8_work,,independent_work_before_follower,success,34883,False,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112021-b26a8935754d4a12b34ac7b245613ded/record.json
P3读序扩展_v1,case_052,read_order,t7_w8_advance,,advance_critical_consumer,success,34883,False,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112021-63cf122e247c4956a8250ce7aa2f8816/record.json
P3读序扩展_v1,case_052,read_order,t2_w32_work,,independent_work_before_follower,success,34883,False,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112021-ba0acb56bf3b4b4eb0564a1d0e74a2cf/record.json
P3读序扩展_v1,case_098,read_order,observed_order_control,,reencoding_control,success,45202,False,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112019-bd0b5f9768044273be875f61052b0057/record.json
P3读序扩展_v1,case_098,read_order,t0_w8_advance,,advance_critical_consumer,success,45202,False,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112019-4f5a61bef4d24ed2a94e3f15dcd18e1d/record.json
P3读序扩展_v1,case_098,read_order,t7_w8_leader,,advance_existing_leader,success,45202,False,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112019-31a33499080f43b3a8c53bca9d3b1b43/record.json
P3读序扩展_v1,case_098,read_order,t7_w8_work,,independent_work_before_follower,success,45202,False,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112020-ec5528c32d874c04a2f89feffd1e5e56/record.json
P3读序扩展_v1,case_098,read_order,t7_w32_advance,,advance_critical_consumer,success,45202,False,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112020-a317d955967f4ca3939d973f948d3c14/record.json
P3读序扩展_v1,case_098,read_order,t7_w32_leader,,advance_existing_leader,success,45202,False,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112020-4aebb35b6b264d369d0a71cfc52e2d44/record.json
P3读序扩展_v1,case_098,read_order,t7_w32_work,,independent_work_before_follower,success,45927,False,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112020-46bf2bcd3ddf484daf9b5ab06c55d742/record.json
P3读序扩展_v1,case_098,read_order,t7_w128_advance,,advance_critical_consumer,success,45126,False,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112020-c961f8e11c0e4cdb9f42d136563918d2/record.json
P3读序扩展_v1,case_098,read_order,t7_w128_leader,,advance_existing_leader,success,45744,False,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112021-1ef172c9d7c049988cc81bf65215848a/record.json
P3读序扩展_v1,case_098,read_order,t7_w128_work,,independent_work_before_follower,success,51844,False,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112021-2095b99c45784a29b9125e0e06c5dac4/record.json
P3读序扩展_v1,case_098,read_order,t1_w8_advance,,advance_critical_consumer,success,45202,False,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112021-065312ebf1b24021a55037d5c77e1d67/record.json
P3读序扩展_v1,case_098,read_order,t2_w8_advance,,advance_critical_consumer,success,45202,False,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112021-d935c56075604359a25f69b19e791f15/record.json
P3读序扩展_v1,case_078,read_order,observed_order_control,,reencoding_control,success,464016,False,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112021-2496af6b4cec4409af61dbdcf036d95c/record.json
P3读序扩展_v1,case_078,read_order,t0_w8_advance,,advance_critical_consumer,success,465801,False,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112021-b20558c6682742e9990199306dbae784/record.json
P3读序扩展_v1,case_078,read_order,t0_w8_leader,,advance_existing_leader,success,469835,False,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112022-1161d501c1404944aea68b07035429c3/record.json
P3读序扩展_v1,case_078,read_order,t0_w8_work,,independent_work_before_follower,success,481016,False,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112022-97a91a71983d48b9a5211e7d71e7a437/record.json
P3读序扩展_v1,case_078,read_order,t0_w32_advance,,advance_critical_consumer,success,493883,False,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112022-9f36d3b3ddca41879bf58c15e3dfd7af/record.json
P3读序扩展_v1,case_078,read_order,t0_w32_leader,,advance_existing_leader,success,499825,False,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112022-21681342d74c49ad8d55c6d7587865f3/record.json
P3读序扩展_v1,case_078,read_order,t0_w128_advance,,advance_critical_consumer,success,585623,False,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112023-0209993333364a6ab451857ce4030dd3/record.json
P3读序扩展_v1,case_078,read_order,t0_w128_leader,,advance_existing_leader,success,572969,False,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112023-73b6f28b39244cf984ed1797794c4808/record.json
P3读序扩展_v1,case_078,read_order,t1_w8_advance,,advance_critical_consumer,success,463300,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112023-85036087ad5e436789827e29b63efed7/record.json
P3读序扩展_v1,case_078,read_order,t2_w8_leader,,advance_existing_leader,success,461284,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112023-afe18dbdb95142e58d78ea9a8f626b47/record.json
P3读序扩展_v1,case_078,read_order,t2_w8_work,,independent_work_before_follower,success,487142,False,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112024-eb725706b1fa4345b34058b78a59d9ae/record.json
P3读序扩展_v1,case_078,read_order,t1_w32_advance,,advance_critical_consumer,success,506755,False,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112024-f6b0c6e5f0ca4cf4929e2e0d98aa544b/record.json
P3读序扩展_v1,case_003,read_order,observed_order_control,,reencoding_control,success,145510,False,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112023-064a93d81cfc4119a50ca198e49eb78b/record.json
P3读序扩展_v1,case_003,read_order,t0_w8_advance,,advance_critical_consumer,success,145490,False,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112023-451518ad9ced46799a060bde8bc9c70a/record.json
P3读序扩展_v1,case_003,read_order,t0_w8_leader,,advance_existing_leader,success,145508,False,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112025-2d0677af46af4b30918e44ba409fd027/record.json
P3读序扩展_v1,case_003,read_order,t0_w8_work,,independent_work_before_follower,success,145509,False,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112027-802eee3da6844f838f967d9be20e4a1a/record.json
P3读序扩展_v1,case_003,read_order,t0_w32_advance,,advance_critical_consumer,success,145447,False,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112029-425a939a4ed64bee84a6186e9b405f1c/record.json
P3读序扩展_v1,case_003,read_order,t0_w32_leader,,advance_existing_leader,success,145446,False,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112032-9618e114c8ff46aa88f7b362767763cb/record.json
P3读序扩展_v1,case_003,read_order,t0_w32_work,,independent_work_before_follower,success,145434,False,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112034-1bf945fcb4b74917a0a043df563c3b50/record.json
P3读序扩展_v1,case_003,read_order,t0_w128_advance,,advance_critical_consumer,success,145220,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112035-5cae4f8c693a4268b7a4ba063626a86d/record.json
P3读序扩展_v1,case_003,read_order,t0_w128_leader,,advance_existing_leader,success,145946,False,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112037-61869d762e3c4376a21818ce6a6d16a2/record.json
P3读序扩展_v1,case_003,read_order,t0_w128_work,,independent_work_before_follower,success,145137,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112039-5a8e1d87b05d4abdb169fb9d079b6cc8/record.json
P3读序扩展_v1,case_003,read_order,t2_w8_advance,,advance_critical_consumer,success,145500,False,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112041-ff2df6c88fc44284ad07578d153f9663/record.json
P3读序扩展_v1,case_003,read_order,t5_w8_leader,,advance_existing_leader,success,145510,False,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112043-21beab1c4b5049e88c9d199cbaaff582/record.json
P3原方法扩展_v1,case_071,legacy,cache_reencode_control,,,success,7514,False,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112016-e8d5ec6a3c174fd7a33f45673aea9f4d/record.json
P3原方法扩展_v1,case_071,legacy,cache_r00_t000_advance_leader,,,success,7514,False,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112016-d42525f41afb4fa486bce6637ec9060a/record.json
P3原方法扩展_v1,case_071,legacy,cache_r00_t000_colocate_readers,,,success,8455,False,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112016-e0a0dcadddaa49999b697f39f49b702f/record.json
P3原方法扩展_v1,case_071,legacy,cache_r00_t004_useful_work_before_follower,,,success,7839,False,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112016-c3c6a1685ba9408db3e0fd82d1a416aa/record.json
P3原方法扩展_v1,case_071,legacy,cache_r01_t000_advance_leader,,,success,7514,False,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112016-9fbd06e41d864395981e397688222d1f/record.json
P3原方法扩展_v1,case_071,legacy,cache_r01_t000_colocate_readers,,,success,8465,False,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112016-c8511ae269704eb69d7f6069785c96a8/record.json
P3原方法扩展_v1,case_071,legacy,cache_r01_t001_advance_leader,,,success,7514,False,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112016-abb81c2e47184240852c3a817db02628/record.json
P3原方法扩展_v1,case_071,legacy,cache_r01_t001_colocate_readers,,,success,8545,False,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112016-d1ae033cebdf4ae0a7a29bb1e6f077ae/record.json
P3原方法扩展_v1,case_071,legacy,cache_r01_t002_advance_leader,,,success,7514,False,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112016-4ae09356d70c44c5860179b157b459f0/record.json
P3原方法扩展_v1,case_071,legacy,cache_r01_t002_colocate_readers,,,success,7943,False,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112016-c075ea725b33413499cc20d1ef3ff951/record.json
P3原方法扩展_v1,case_071,legacy,cache_r01_t003_advance_leader,,,success,7707,False,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112016-91c6736d19a3419ba2b7b909cba29d0a/record.json
P3原方法扩展_v1,case_071,legacy,cache_r01_t003_colocate_readers,,,success,7589,False,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112016-811bb6f8149b4288a1cdfad3211364a3/record.json
P3原方法扩展_v1,case_046,legacy,cache_reencode_control,,,success,76087,False,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112016-61b6744504c441c796f056c5dae416a9/record.json
P3原方法扩展_v1,case_046,legacy,cache_r00_t000_advance_leader,,,success,76087,False,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112016-0e4643d0250d4cdfaec2613a70796ae2/record.json
P3原方法扩展_v1,case_046,legacy,cache_r00_t000_colocate_readers,,,success,77149,False,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112016-36f73a0f47b54b1d8350253a26aab2c5/record.json
P3原方法扩展_v1,case_046,legacy,cache_r00_t001_advance_leader,,,success,76087,False,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112016-a555fbfc66ae4229a88e06a39c7a3bf3/record.json
P3原方法扩展_v1,case_046,legacy,cache_r01_t000_advance_leader,,,success,76087,False,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112016-e60fce4a044045f3b12f6f072e055b49/record.json
P3原方法扩展_v1,case_046,legacy,cache_r01_t000_colocate_readers,,,success,74966,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112017-730848033f7944058588dd6ec4f1298a/record.json
P3原方法扩展_v1,case_046,legacy,cache_r01_t003_advance_leader,,,success,76087,False,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112017-6fc81ff03f5542428d842799b5a9487b/record.json
P3原方法扩展_v1,case_046,legacy,cache_r01_t001_colocate_readers,,,success,73405,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112017-bb6325b4b18941c1816856fb4b3d069d/record.json
P3原方法扩展_v1,case_046,legacy,cache_r01_t004_advance_leader,,,success,76087,False,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112017-06008029e30743d49f7df66e9efe4b30/record.json
P3原方法扩展_v1,case_046,legacy,cache_r01_t002_colocate_readers,,,success,73405,False,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112017-1fb97fc666e146969ba0630609167728/record.json
P3原方法扩展_v1,case_046,legacy,cache_r01_t005_advance_leader,,,success,76087,False,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112017-7d33de0740624b358f565ac115b1c551/record.json
P3原方法扩展_v1,case_046,legacy,cache_r01_t003_colocate_readers,,,success,76451,False,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112017-5fd653c48a9f480e80719b4308b1e958/record.json
P3原方法扩展_v1,case_044,legacy,cache_reencode_control,,,success,43843,False,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112017-88726cf139f94825a1ca979501ef0304/record.json
P3原方法扩展_v1,case_044,legacy,cache_r00_t000_advance_leader,,,success,43843,False,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112017-b8a832ed38194667beb1cdfa0d44e0e0/record.json
P3原方法扩展_v1,case_044,legacy,cache_r00_t000_colocate_readers,,,success,43210,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112017-e9febc902eeb4ebeb42bc12e1141894d/record.json
P3原方法扩展_v1,case_044,legacy,cache_r00_t001_advance_leader,,,success,43843,False,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112017-1e5fba35095f43df843cbe0c8c135906/record.json
P3原方法扩展_v1,case_044,legacy,cache_reencode_control,,,success,43210,False,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112017-c21c15cdd19f42968d17025b41eb92a2/record.json
P3原方法扩展_v1,case_044,legacy,cache_r01_t000_advance_leader,,,success,43224,False,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112018-b736625826ff443fb60490819c6907cb/record.json
P3原方法扩展_v1,case_044,legacy,cache_r01_t000_colocate_readers,,,success,43582,False,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112018-d193d0d94c764216852df0df7a747447/record.json
P3原方法扩展_v1,case_044,legacy,cache_r01_t003_useful_work_before_follower,,,success,43210,False,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112018-6dfd8848589e4d9c82e70a4381a1e154/record.json
P3原方法扩展_v1,case_044,legacy,cache_r01_t001_advance_leader,,,success,43213,False,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112018-644b0ee694bb40ac9b5248cfeb9065e5/record.json
P3原方法扩展_v1,case_044,legacy,cache_r01_t001_colocate_readers,,,success,44299,False,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112018-4aeafab2e00e42df982f490b4bc943ff/record.json
P3原方法扩展_v1,case_044,legacy,cache_r01_t002_advance_leader,,,success,43210,False,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112019-255c37af0a174dd5ab3b64e673fb810e/record.json
P3原方法扩展_v1,case_044,legacy,cache_r01_t002_colocate_readers,,,success,44750,False,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112019-01a50072506244f6b63d0177af675b0f/record.json
P3原方法扩展_v1,case_026,legacy,cache_reencode_control,,,success,26588,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112018-da41f3a0c5f44aa7aac7facfb2057456/record.json
P3原方法扩展_v1,case_026,legacy,cache_r00_t000_useful_work_before_follower,,,success,32863,False,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112018-859a06ce158f4922b447dfef2e50837f/record.json
