batch,case,cores,method,candidate,phase,status,makespan,cache_hit,accepted,official_record
综合粒度回归_v1,case_026,5,portfolio,selective_local_quantile_critical_path_x1_a5_eft,partition,success,44833,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105151-5a733eafdc2743e987bdc10321cfb936/record.json
综合粒度回归_v1,case_026,5,portfolio,selective_local_quantile_stable_id_x1_a3_eft,partition,success,43538,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105151-1a7f67d77f4f4ce281b39681dff55aba/record.json
综合粒度回归_v1,case_026,5,portfolio,tensor4096_cheap256_active5,tensor,success,43226,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105151-3cb013a9f6ce466abccf33dd7a6c9804/record.json
综合粒度回归_v1,case_026,5,portfolio,merge256,task_refine,success,41665,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105151-8c1399a5ca85423a92181813f8045276/record.json
综合粒度回归_v1,case_026,5,portfolio,local_duration,task_refine,success,43296,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105151-4aabdac657a84877a856f941cbe077d8/record.json
综合粒度回归_v1,case_026,5,portfolio,merge512,task_refine,success,41665,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105151-d83ee987c9cd4edb8778c93eb1a09d39/record.json
综合粒度回归_v1,case_026,5,portfolio,wcc_start0_simple_a5_per_core_lpt_mv,component,success,44114,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105254-ebca8de391084b22994158632cec1040/record.json
综合粒度回归_v1,case_026,5,portfolio,wcc_task_5_mv_complement_batch2,component,success,42813,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105254-57e9a406d0f648b6970307adf2d0a9ab/record.json
综合粒度回归_v1,case_026,5,portfolio,wcc_start0_affinity_a5_per_component_w15,component,success,42058,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105254-21df5ec37d8d469299ba9781184c370f/record.json
综合粒度回归_v1,case_026,5,portfolio,selective_whole_critical_path_x1_a3_eft,partition,success,41688,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105254-2a6bf67c5f9e493e9fddbe06f212a591/record.json
综合粒度回归_v1,case_026,5,portfolio,selective_local_quantile_critical_path_x1_a3_eft,partition,success,43538,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105254-abba27ba58db4bebbe5c2971e77e5993/record.json
综合粒度回归_v1,case_026,5,portfolio,selective_whole_critical_path_x1_a5_eft,partition,success,43296,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105254-920bea2a80db43f48bc669d6546d647b/record.json
综合粒度回归_v1,case_026,5,portfolio,selective_local_quantile_critical_path_x1_a5_eft,partition,success,44833,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105254-6cc4c32ba6714e29bbb148212afc5e9b/record.json
综合粒度回归_v1,case_026,5,portfolio,selective_local_quantile_stable_id_x1_a3_eft,partition,success,43538,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105254-395561638d404131925043ae82548a97/record.json
综合粒度回归_v1,case_026,5,portfolio,tensor4096_cheap256_active5,tensor,success,43226,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105255-14bef7d6d58645a98b24ec32248d52f1/record.json
综合粒度回归_v1,case_026,5,portfolio,merge256,task_refine,success,41665,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105255-27891fbed198489387441b6b19640419/record.json
综合粒度回归_v1,case_026,5,portfolio,local_duration,task_refine,success,43296,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105255-fb4740da42034580b116ad144307468a/record.json
综合粒度回归_v1,case_026,5,portfolio,merge512,task_refine,success,41665,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105255-db0f645933af4c1f9458d47072920524/record.json
综合粒度回归_v1,case_026,5,portfolio,wcc_start0_simple_a5_per_core_lpt_mv,component,success,44114,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105150-6379e8ed60b844668fa677c29c5b1d01/record.json
综合粒度回归_v1,case_026,5,portfolio,wcc_task_5_mv_complement_batch2,component,success,42813,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105150-fb61f76851824ea7b175a9b26471da56/record.json
综合粒度回归_v1,case_026,5,portfolio,wcc_start0_affinity_a5_per_component_w15,component,success,42058,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105150-c68248e4e865429a864a4d8415538a59/record.json
综合粒度回归_v1,case_026,5,portfolio,selective_whole_critical_path_x1_a3_eft,partition,success,41688,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105150-a5a5384d99ff45179e59ba9e681f45d2/record.json
综合粒度回归_v1,case_026,5,portfolio,selective_local_quantile_critical_path_x1_a3_eft,partition,success,43538,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105150-861d2fdbee1c41b697f4b2e3e8a1452e/record.json
综合粒度回归_v1,case_026,5,portfolio,selective_whole_critical_path_x1_a5_eft,partition,success,43296,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105150-e0e7bbe1c0f249baaad5663140b9e33d/record.json
综合粒度回归_v1,case_026,5,portfolio,selective_local_quantile_critical_path_x1_a5_eft,partition,success,44833,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105150-0dc5a1459fb948d4b1c0f0201867ab82/record.json
综合粒度回归_v1,case_026,5,portfolio,selective_local_quantile_stable_id_x1_a3_eft,partition,success,43538,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105150-a8a12f8cecb7488385967be026fca533/record.json
综合粒度回归_v1,case_026,5,portfolio,tensor4096_cheap256_active5,tensor,success,43226,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105150-5e5cd58258c74007b05057ca5f4a1cc0/record.json
综合粒度回归_v1,case_026,5,portfolio,merge256,task_refine,success,41665,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105150-3c5693026bd2456794dd14b4dfe704b0/record.json
综合粒度回归_v1,case_026,5,portfolio,local_duration,task_refine,success,43296,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105150-c40555699d66421ca1e7c18373f9fd52/record.json
综合粒度回归_v1,case_026,5,portfolio,merge512,task_refine,success,41665,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105150-4ffd88575369482fb4f36c5df2064bda/record.json
综合粒度回归_v1,case_042,5,portfolio_diverse,wcc_start0_simple_a5_per_core_lpt_mv,component,success,370832,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105229-ed982624d3224b0383d1821e0322aef4/record.json
综合粒度回归_v1,case_042,5,portfolio_diverse,wcc_task_6_mv_complement_batch2,component,success,359292,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105229-ed0f94b118624a02934b0b9efa08738e/record.json
综合粒度回归_v1,case_042,5,portfolio_diverse,selective_whole_critical_path_x1_a5_eft,partition,success,351786,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105230-3225512313dd479e910ec6f8d32fa453/record.json
综合粒度回归_v1,case_042,5,portfolio_diverse,selective_local_quantile_stable_id_x1_a5_eft,partition,success,351786,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105230-014e068224a84b6ab95a5fa2e6c32783/record.json
综合粒度回归_v1,case_042,5,portfolio_diverse,merge256,task_refine,success,343752,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105231-387a4e407da74510a9efaace65993df2/record.json
综合粒度回归_v1,case_042,5,portfolio_diverse,local_duration,task_refine,success,352702,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105231-67e515b538aa4b4cb680639d05314bf9/record.json
综合粒度回归_v1,case_042,5,portfolio_diverse,merge512,task_refine,success,344439,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105231-887d97f2734b40e4b0e6b58e865916c3/record.json
综合粒度回归_v1,case_042,5,portfolio_diverse,observed_duration,task_refine,success,351025,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105231-f58f5aac252141eeb12dbd31fc7108c3/record.json
综合粒度回归_v1,case_042,5,portfolio_diverse,merge1024,task_refine,success,342220,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105231-df663e5d66f449edb4bed46a0f90b8c0/record.json
综合粒度回归_v1,case_042,5,portfolio_diverse,merge2048,task_refine,success,342220,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105231-8ba7c018b7034476bf8cba1a09a5fc81/record.json
综合粒度回归_v1,case_042,5,portfolio_diverse,wcc_start0_simple_a5_per_core_lpt_mv,component,success,370832,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105232-49455653a24d4a94b08d3cc1ecb88e0c/record.json
综合粒度回归_v1,case_042,5,portfolio_diverse,wcc_task_6_mv_complement_batch2,component,success,364410,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105232-33b06a7c20a04b71883168ceacc9ef49/record.json
综合粒度回归_v1,case_042,5,portfolio_diverse,selective_whole_critical_path_x1_a5_eft,partition,success,351786,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105232-03d69482a3d044eab2268669080bcb35/record.json
综合粒度回归_v1,case_042,5,portfolio_diverse,selective_local_quantile_stable_id_x1_a5_eft,partition,success,351786,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105232-2e3a52aadcbf4ecd892ea7023df9dddf/record.json
综合粒度回归_v1,case_042,5,portfolio_diverse,merge256,task_refine,success,343752,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105233-bfc188e3e1604f0388c871d2b3d6d015/record.json
综合粒度回归_v1,case_042,5,portfolio_diverse,local_duration,task_refine,success,352702,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105233-e42cafd7cd54479da0a7e6f4be29d46a/record.json
综合粒度回归_v1,case_042,5,portfolio_diverse,merge512,task_refine,success,344439,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105233-95c287fe91d9444b90c55a0e5caf97f4/record.json
综合粒度回归_v1,case_042,5,portfolio_diverse,observed_duration,task_refine,success,351025,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105233-28708ea74dd044c89d1c83be2a8d92d4/record.json
综合粒度回归_v1,case_042,5,portfolio_diverse,merge1024,task_refine,success,342220,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105233-63a94ea5b66f4a2581b0f2a1684cf324/record.json
综合粒度回归_v1,case_042,5,portfolio_diverse,merge2048,task_refine,success,342220,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105233-6964594a70614cb7bd08c39395fa5eab/record.json
综合粒度回归_v1,case_042,5,portfolio_diverse,wcc_start0_simple_a5_per_core_lpt_mv,component,success,370832,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105139-9bf9b3bb2965410382519ab3e1023efa/record.json
综合粒度回归_v1,case_042,5,portfolio_diverse,wcc_task_6_mv_complement_batch2,component,success,357340,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105140-25e53da29e8144debf2d61bb1c228f2c/record.json
综合粒度回归_v1,case_042,5,portfolio_diverse,selective_whole_critical_path_x1_a5_eft,partition,success,351786,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105140-d15790e758834846b612905e8d8ca609/record.json
综合粒度回归_v1,case_042,5,portfolio_diverse,selective_local_quantile_stable_id_x1_a5_eft,partition,success,351786,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105140-ada3487cd6024f1b9579e2d1cf0418a2/record.json
综合粒度回归_v1,case_042,5,portfolio_diverse,merge256,task_refine,success,343752,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105141-5b03f629be19481a9891f952fd5ae088/record.json
综合粒度回归_v1,case_042,5,portfolio_diverse,local_duration,task_refine,success,352702,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105141-386cc721a12a4bf09e1cec4737b2b57a/record.json
综合粒度回归_v1,case_042,5,portfolio_diverse,merge512,task_refine,success,344439,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105141-14b8977480a34d74a852bafa1c6148c2/record.json
综合粒度回归_v1,case_042,5,portfolio_diverse,observed_duration,task_refine,success,351025,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105141-574e59edcd184c7f8b9063cdcaac2f92/record.json
综合粒度回归_v1,case_042,5,portfolio_diverse,merge1024,task_refine,success,342220,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105141-22db5f13b12e4349934690dcdd9d42c0/record.json
综合粒度回归_v1,case_042,5,portfolio_diverse,merge2048,task_refine,success,342220,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105141-600f867980ed403aaa1120b3f81d61dd/record.json
综合粒度回归_v1,case_042,5,portfolio,wcc_start0_simple_a5_per_core_lpt_mv,component,success,370832,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105154-7fd7085c5c134d9ab6ef2b3ee1d2516b/record.json
综合粒度回归_v1,case_042,5,portfolio,wcc_task_6_mv_complement_batch2,component,success,359292,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105154-9c14f16dc5ce4a4eb113c096fa6b5d8b/record.json
综合粒度回归_v1,case_042,5,portfolio,selective_whole_critical_path_x1_a5_eft,partition,success,351786,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105154-7a8239af133e4d9cbd7f3b57d39e264a/record.json
综合粒度回归_v1,case_042,5,portfolio,selective_local_quantile_stable_id_x1_a5_eft,partition,success,351786,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105154-3d747a81eabc4449beeb80eb044ad4a1/record.json
综合粒度回归_v1,case_042,5,portfolio,merge256,task_refine,success,343752,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105155-f3ce28ca83e644898855eba992d04f69/record.json
综合粒度回归_v1,case_042,5,portfolio,local_duration,task_refine,success,352702,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105155-af7d284e75a14044a221b51d79147e71/record.json
综合粒度回归_v1,case_042,5,portfolio,merge512,task_refine,success,344439,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105155-f24390306bba4f108247191acbb98fcb/record.json
综合粒度回归_v1,case_042,5,portfolio,observed_duration,task_refine,success,351025,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105155-4f6d0c98bde846fead2fed8969706891/record.json
综合粒度回归_v1,case_042,5,portfolio,merge1024,task_refine,success,342220,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105155-6c3b9f26f4aa49f6bc23217089908d52/record.json
综合粒度回归_v1,case_042,5,portfolio,merge2048,task_refine,success,342220,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105155-98d5fe35f0fb426ca1ed250783a0690a/record.json
综合粒度回归_v1,case_042,5,portfolio,wcc_start0_simple_a5_per_core_lpt_mv,component,success,370832,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105257-1678f8fafcde458e980de9ed9ae80e2f/record.json
综合粒度回归_v1,case_042,5,portfolio,wcc_task_6_mv_complement_batch2,component,success,364410,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105257-e39776d3de344ff48663cab6ac387515/record.json
综合粒度回归_v1,case_042,5,portfolio,selective_whole_critical_path_x1_a5_eft,partition,success,351786,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105258-e3c6355819ac4951939089b9cf5361ee/record.json
综合粒度回归_v1,case_042,5,portfolio,selective_local_quantile_stable_id_x1_a5_eft,partition,success,351786,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105258-84cedc6a1af848f4b71483e11af6433c/record.json
综合粒度回归_v1,case_042,5,portfolio,merge256,task_refine,success,343752,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105259-baa3dd910dc248cca62808d6a5aca3cd/record.json
综合粒度回归_v1,case_042,5,portfolio,local_duration,task_refine,success,352702,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105259-69c2bf2793154d949e22bb9ce41b6bf2/record.json
综合粒度回归_v1,case_042,5,portfolio,merge512,task_refine,success,344439,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105259-18fd7ab80fa049d69363f54e7fc7fb3b/record.json
综合粒度回归_v1,case_042,5,portfolio,observed_duration,task_refine,success,351025,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105259-d1de209a93eb4fe7b76a4ebee415565a/record.json
综合粒度回归_v1,case_042,5,portfolio,merge1024,task_refine,success,342220,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105259-3e2797d9d15948e68104a7ccb820d379/record.json
综合粒度回归_v1,case_042,5,portfolio,merge2048,task_refine,success,342220,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105259-6ede5ddc726f4827af238c8597a64f2d/record.json
综合粒度回归_v1,case_042,5,portfolio,wcc_start0_simple_a5_per_core_lpt_mv,component,success,370832,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105202-87f3203367fb43ef8fa55f655b636d19/record.json
综合粒度回归_v1,case_042,5,portfolio,wcc_task_6_mv_complement_batch2,component,success,357340,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105202-3f9eded00ae144a9972a734bf29b0729/record.json
综合粒度回归_v1,case_042,5,portfolio,selective_whole_critical_path_x1_a5_eft,partition,success,351786,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105202-9787aef3f4684521bef933aaf43a8bb2/record.json
综合粒度回归_v1,case_042,5,portfolio,selective_local_quantile_stable_id_x1_a5_eft,partition,success,351786,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105202-696c6f18b313471f893f5b35ce65679f/record.json
综合粒度回归_v1,case_042,5,portfolio,merge256,task_refine,success,343752,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105203-b06728f7b63f43aab509149cf3a53e73/record.json
综合粒度回归_v1,case_042,5,portfolio,local_duration,task_refine,success,352702,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105203-5fc793bf54444e83a3fe23167e7ff626/record.json
综合粒度回归_v1,case_042,5,portfolio,merge512,task_refine,success,344439,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105203-222f9fe9764d4ca8a2da5d40d3e2b8bc/record.json
综合粒度回归_v1,case_042,5,portfolio,observed_duration,task_refine,success,351025,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105203-a24efa568db743019a9e13acc977f058/record.json
综合粒度回归_v1,case_042,5,portfolio,merge1024,task_refine,success,342220,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105203-9ddc23922a6947e98c61797dd0f85a31/record.json
综合粒度回归_v1,case_042,5,portfolio,merge2048,task_refine,success,342220,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105203-8ca7d3d3f67742f285c8f044f5b960ae/record.json
综合粒度回归_v1,case_074,5,portfolio_diverse,wcc_start0_simple_a5_per_core_lpt_mv,component,success,345470,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105200-c5837dd0afb7482ba76ec1f5744f1c72/record.json
综合粒度回归_v1,case_074,5,portfolio_diverse,wcc_task_5_mv_complement_batch2,component,success,333227,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105200-83db2a0ded9f403f8fe391d7a804a135/record.json
综合粒度回归_v1,case_074,5,portfolio_diverse,selective_whole_critical_path_x1_a5_eft,partition,success,351023,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105200-87f1cf1e7b6e4bb0ae33f3b01eacce6d/record.json
综合粒度回归_v1,case_074,5,portfolio_diverse,selective_local_quantile_stable_id_x1_a5_eft,partition,success,351023,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105200-6601c9c6f12048b695a0d15dd9fc2dba/record.json
综合粒度回归_v1,case_074,5,portfolio_diverse,local_duration,task_refine,success,339290,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105201-d3e54d875a244d58ac1bc6b7de0996c5/record.json
综合粒度回归_v1,case_074,5,portfolio_diverse,observed_duration,task_refine,success,330675,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105201-003a352927ee477f9e21cac723a9c7c1/record.json
综合粒度回归_v1,case_074,5,portfolio_diverse,merge1024,task_refine,success,338493,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105201-465ae28b4d014949986abb283defc7a6/record.json
综合粒度回归_v1,case_074,5,portfolio_diverse,split512,task_refine,success,333296,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105201-48a3ff666d5046bd87266422c484650c/record.json
综合粒度回归_v1,case_074,5,portfolio_diverse,wcc_start0_simple_a5_per_core_lpt_mv,component,success,345470,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105257-d94f0ed2caba4403b6d5cb86fe2a10a6/record.json
综合粒度回归_v1,case_074,5,portfolio_diverse,wcc_task_6_mv_complement_batch2,component,success,334798,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105257-97d1b2fe97114bb48f323dbaa813c541/record.json
综合粒度回归_v1,case_074,5,portfolio_diverse,selective_whole_critical_path_x1_a5_eft,partition,success,351023,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105258-12ab1994fc4f463688cb8d19929e6a90/record.json
综合粒度回归_v1,case_074,5,portfolio_diverse,selective_local_quantile_stable_id_x1_a5_eft,partition,success,351023,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105258-43d70d1c62d2479cbe18d99a7a232914/record.json
综合粒度回归_v1,case_074,5,portfolio_diverse,local_duration,task_refine,success,331906,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105259-a67e6ce5e23e485f9466f6fdba971944/record.json
综合粒度回归_v1,case_074,5,portfolio_diverse,observed_duration,task_refine,success,332031,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105259-5f012cab87cc4a079ac644b4784c43f5/record.json
综合粒度回归_v1,case_074,5,portfolio_diverse,merge1024,task_refine,success,345605,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105259-402a90ee796c432590421244398ff915/record.json
综合粒度回归_v1,case_074,5,portfolio_diverse,split512,task_refine,success,331718,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105259-c493cf6df9004940a06fefebf02dcd9c/record.json
综合粒度回归_v1,case_074,5,portfolio_diverse,wcc_start0_simple_a5_per_core_lpt_mv,component,success,345470,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105212-53825db251f34898b65efc5c524c009b/record.json
